,feature_ID,¹à±â,ºÐ·ù,¸íÄª,À§µµ,°æµµ
556,Point_556,20,º¸¾Èµî,¿ª»ï1µ¿ 691-13,37.5061971862,127.043004751
557,Point_557,20,º¸¾Èµî,¿ª»ï1µ¿ 691-20,37.5062763573,127.04332599799999
558,Point_558,20,º¸¾Èµî,¿ª»ï1µ¿ 685-6,37.507959833899996,127.042223099
559,Point_559,20,º¸¾Èµî,¿ª»ï1µ¿813-4,37.502706160100004,127.026414165
560,Point_560,20,º¸¾Èµî,¿ª»ï1µ¿810-7,37.503160312199995,127.026210755
561,Point_561,20,º¸¾Èµî,¿ª»ï1µ¿810-3,37.5035243644,127.02600278799999
562,Point_562,20,º¸¾Èµî,¿ª»ï1µ¿809-3,37.5038668491,127.025532429
563,Point_563,20,º¸¾Èµî,¿ª»ï1µ¿ 683,37.5088820164,127.043454179
564,Point_564,20,º¸¾Èµî,¿ª»ï1µ¿ 683-41,37.5086187994,127.04378881
565,Point_565,20,º¸¾Èµî,¿ª»ï1µ¿601-5,37.504447014899995,127.025908107
566,Point_566,20,º¸¾Èµî,¿ª»ï1µ¿601-21,37.504306369,127.02631068
567,Point_567,20,º¸¾Èµî,¿ª»ï1µ¿811,37.5037404982,127.02648691
568,Point_568,20,º¸¾Èµî,¿ª»ï1µ¿810-16,37.503704505500004,127.02627427899999
569,Point_569,20,º¸¾Èµî,¿ª»ï1µ¿810-14,37.503481042,127.02633753299999
570,Point_570,20,º¸¾Èµî,¿ª»ï1µ¿810-12,37.5032828006,127.02642794
571,Point_571,20,º¸¾Èµî,¿ª»ï1µ¿810-11,37.503189085900004,127.026473144
572,Point_572,20,º¸¾Èµî,¿ª»ï1µ¿813-2,37.5029043244,127.026667565
573,Point_573,20,º¸¾Èµî,¿ª»ï1µ¿812,37.5029691496,127.02687568200001
574,Point_574,20,º¸¾Èµî,¿ª»ï1µ¿812-9,37.5027204473,127.026984162
575,Point_575,20,º¸¾Èµî,¿ª»ï1µ¿812-16,37.5026231118,127.027101745
576,Point_576,20,º¸¾Èµî,¿ª»ï1µ¿813-10,37.5024970299,127.026843846
577,Point_577,20,º¸¾Èµî,¿ª»ï1µ¿813-11,37.5023528504,127.026925222
578,Point_578,20,º¸¾Èµî,¿ª»ï1µ¿619-4,37.501898726,127.02700196100001
579,Point_579,20,º¸¾Èµî,¿ª»ï1µ¿813-15,37.502298833299996,127.026735206
580,Point_580,20,º¸¾Èµî,¿ª»ï1µ¿619-2,37.5022590576,127.02730970399999
581,Point_581,20,º¸¾Èµî,¿ª»ï1µ¿812-15,37.502641084000004,127.027309843
582,Point_582,20,º¸¾Èµî,¿ª»ï1µ¿812-13,37.5028392853,127.02739586700001
583,Point_583,20,º¸¾Èµî,¿ª»ï1µ¿811-7,37.5032213681,127.02715172299999
584,Point_584,20,º¸¾Èµî,¿ª»ï1µ¿811-9,37.5031853796,127.02692552100001
585,Point_585,20,º¸¾Èµî,¿ª»ï1µ¿811-5,37.503455655399996,127.027038713
586,Point_586,20,º¸¾Èµî,¿ª»ï1µ¿616-1,37.5037078808,127.027283089
587,Point_587,20,º¸¾Èµî,¿ª»ï1µ¿811-3,37.503693579600004,127.026780941
588,Point_588,20,º¸¾Èµî,¿ª»ï1µ¿811-1,37.5036828084,127.026599985
589,Point_589,20,º¸¾Èµî,¿ª»ï1µ¿601-27,37.5040359586,127.026794635
590,Point_590,20,º¸¾Èµî,¿ª»ï1µ¿ 677-22,37.5024754145,127.039623387
591,Point_591,20,º¸¾Èµî,¿ª»ï1µ¿ 677-21,37.5025510152,127.039872233
592,Point_592,20,º¸¾Èµî,¿ª»ï1µ¿ 677-19,37.5026986189,127.040347305
593,Point_593,20,º¸¾Èµî,¿ª»ï1µ¿ 678-19,37.502353148000005,127.038809052
594,Point_594,20,º¸¾Èµî,¿ª»ï1µ¿ 678-24,37.5020289029,127.038451511
595,Point_595,20,º¸¾Èµî,¿ª»ï1µ¿ 678-12,37.5023461112,127.038284296
596,Point_596,20,º¸¾Èµî,¿ª»ï1µ¿ 674-28,37.5042697636,127.040954345
597,Point_597,20,º¸¾Èµî,¿ª»ï1µ¿ 674-25,37.504111334899996,127.040524494
598,Point_598,20,º¸¾Èµî,¿ª»ï1µ¿ 674-29,37.504691545,127.040633381
599,Point_599,20,º¸¾Èµî,¿ª»ï1µ¿ 674-33,37.5048933561,127.040674205
600,Point_600,20,º¸¾Èµî,¿ª»ï1µ¿ 674-38,37.5051456873,127.040529577
601,Point_601,20,º¸¾Èµî,¿ª»ï1µ¿ 674-39,37.5050844855,127.040335017
602,Point_602,20,º¸¾Èµî,¿ª»ï1µ¿ 674-3,37.5047673949,127.04014936700001
603,Point_603,20,º¸¾Èµî,¿ª»ï1µ¿ 674-42,37.5052718482,127.040470835
604,Point_604,20,º¸¾Èµî,¿ª»ï1µ¿ 662-12,37.505675455,127.04059772299999
605,Point_605,20,º¸¾Èµî,¿ª»ï1µ¿ 664-30,37.5053548748,127.0400773
606,Point_606,20,º¸¾Èµî,¿ª»ï1µ¿ 664-33,37.505545849499995,127.0401905
607,Point_607,20,º¸¾Èµî,¿ª»ï1µ¿ 664-31,37.5056792198,127.040127236
608,Point_608,20,º¸¾Èµî,¿ª»ï1µ¿ 663-30,37.5058739135,127.039901143
609,Point_609,20,º¸¾Èµî,¿ª»ï1µ¿ 664-23,37.5053982453,127.03971541
610,Point_610,20,º¸¾Èµî,¿ª»ï1µ¿ 674-2,37.504929602,127.040072548
611,Point_611,20,º¸¾Èµî,¿ª»ï1µ¿671-7,37.5040111531,127.038334908
612,Point_612,20,º¸¾Èµî,¿ª»ï1µ¿833-7,37.4928007014,127.032783795
613,Point_613,20,º¸¾Èµî,¿ª»ï1µ¿608-3,37.504773188,127.033087605
614,Point_614,20,º¸¾Èµî,¿ª»ï1µ¿ 797-9,37.494683677800005,127.039126234
615,Point_615,20,º¸¾Èµî,¿ª»ï1µ¿ 609-1,37.5057498662,127.03312875200001
616,Point_616,20,º¸¾Èµî,¿ª»ï1µ¿672-19,37.5045911664,127.039049975
617,Point_617,20,º¸¾Èµî,¿ª»ï1µ¿637-15,37.5011909446,127.032529615
618,Point_618,20,º¸¾Èµî,¿ª»ï1µ¿812-12,37.5028140812,127.027291811
619,Point_619,20,º¸¾Èµî,¿ª»ï1µ¿601-3,37.5043822154,127.02557332
620,Point_620,20,º¸¾Èµî,¿ª»ï1µ¿637-16,37.5011369302,127.03236221600001
621,Point_621,20,º¸¾Èµî,¿ª»ï1µ¿637-19,37.500762118000004,127.032339436
622,Point_622,20,º¸¾Èµî,¿ª»ï1µ¿647-1,37.5005998523,127.032646973
623,Point_623,20,º¸¾Èµî,¿ª»ï1µ¿619-15,37.5016392611,127.0268933
624,Point_624,20,º¸¾Èµî,¿ª»ï1µ¿813,37.5028106878,127.026364441
625,Point_625,20,º¸¾Èµî,¿ª»ï1µ¿815-1,37.501098736399996,127.026544785
626,Point_626,20,º¸¾Èµî,¿ª»ï1µ¿815-4,37.500774336599996,127.02671204399999
627,Point_627,20,º¸¾Èµî,¿ª»ï1µ¿820-8,37.4992244077,127.027575488
628,Point_628,20,º¸¾Èµî,¿ª»ï1µ¿637-53,37.5016810992,127.032502685
629,Point_629,20,º¸¾Èµî,¿ª»ï1µ¿620-17,37.501026108400005,127.028878961
630,Point_630,20,º¸¾Èµî,¿ª»ï1µ¿615,37.5042521556,127.026989238
631,Point_631,20,º¸¾Èµî,¿ª»ï1µ¿ 677-9,37.502972702600005,127.039822695
632,Point_632,20,º¸¾Èµî,¿ª»ï1µ¿ 677-11,37.502846701399996,127.03940644299999
633,Point_633,20,º¸¾Èµî,¿ª»ï1µ¿ 678-16,37.5026269433,127.03914395
634,Point_634,20,º¸¾Èµî,¿ª»ï1µ¿693-12,37.5078260273,127.043485235
635,Point_635,20,º¸¾Èµî,¿ª»ï1µ¿677-19,37.5026986189,127.040347305
636,Point_636,20,º¸¾Èµî,¿ª»ï1µ¿817-15,37.5002478548,127.02798298799999
637,Point_637,20,º¸¾Èµî,¿ª»ï1µ¿620-10,37.501047904,127.028168756
638,Point_638,20,º¸¾Èµî,¿ª»ï1µ¿ 704-43,37.504898906,127.045234279
639,Point_639,20,º¸¾Èµî,¿ª»ï1µ¿ 704-44,37.5047439643,127.04515275600001
640,Point_640,20,º¸¾Èµî,¿ª»ï1µ¿ 704-30,37.504715204600004,127.044962736
641,Point_641,20,º¸¾Èµî,¿ª»ï1µ¿ 704-32,37.505021511799995,127.045053398
642,Point_642,20,º¸¾Èµî,¿ª»ï1µ¿ 704-34,37.5053386311,127.045144066
643,Point_643,20,º¸¾Èµî,¿ª»ï1µ¿ 704-25,37.505363914499995,127.044999316
644,Point_644,20,º¸¾Èµî,¿ª»ï1µ¿830-14,37.4946894167,127.032038282
645,Point_645,20,º¸¾Èµî,¿ª»ï1µ¿830-15,37.494635400300005,127.03187542200001
646,Point_646,20,º¸¾Èµî,¿ª»ï1µ¿830-55,37.4944370373,127.032395511
647,Point_647,20,º¸¾Èµî,¿ª»ï1µ¿830-20,37.4943073467,127.032196432
648,Point_648,20,º¸¾Èµî,¿ª»ï1µ¿830-54,37.494318086999996,127.032458785
649,Point_649,20,º¸¾Èµî,¿ª»ï1µ¿830-52,37.4943901015,127.032698548
650,Point_650,20,º¸¾Èµî,¿ª»ï1µ¿830-67,37.4940981903,127.03264414200001
651,Point_651,20,º¸¾Èµî,¿ª»ï1µ¿830-7,37.495021204000004,127.031228756
652,Point_652,20,º¸¾Èµî,¿ª»ï1µ¿827-22,37.495457282800004,127.031260601
653,Point_653,20,º¸¾Èµî,¿ª»ï1µ¿827-19,37.495601517800004,127.030980215
654,Point_654,20,º¸¾Èµî,¿ª»ï1µ¿826-35,37.496005311,127.03043305700001
655,Point_655,20,º¸¾Èµî,¿ª»ï1µ¿826-29,37.4963045125,127.030170824
656,Point_656,20,º¸¾Èµî,¿ª»ï1µ¿825-24,37.4970254198,127.029768531
657,Point_657,20,º¸¾Èµî,¿ª»ï1µ¿827-43,37.4969422746,127.03075459899999
658,Point_658,20,º¸¾Èµî,¿ª»ï1µ¿827-3,37.4967621156,127.030591683
659,Point_659,20,º¸¾Èµî,¿ª»ï1µ¿827-8,37.4964809687,127.030718223
660,Point_660,20,º¸¾Èµî,¿ª»ï1µ¿824-12,37.4973929133,127.030230066
661,Point_661,20,º¸¾Èµî,¿ª»ï1µ¿824-13,37.4975875272,127.030243715
662,Point_662,20,º¸¾Èµî,¿ª»ï1µ¿825-1,37.4976023226,127.028723845
663,Point_663,20,º¸¾Èµî,¿ª»ï1µ¿825-30,37.4973102824,127.029189646
664,Point_664,20,º¸¾Èµî,¿ª»ï1µ¿825-22,37.4972525212,127.02957863700001
665,Point_665,20,º¸¾Èµî,¿ª»ï1µ¿825-27,37.496823685,127.029406579
666,Point_666,20,º¸¾Èµî,¿ª»ï1µ¿825-26,37.4968740985,127.029578488
667,Point_667,20,º¸¾Èµî,¿ª»ï1µ¿ 631-13,37.502088317600005,127.03263405
668,Point_668,20,º¸¾Èµî,¿ª»ï1µ¿ 637-1,37.5014217442,127.03200949299999
669,Point_669,20,º¸¾Èµî,¿ª»ï1µ¿ 636-9,37.5013029077,127.03165207299999
670,Point_670,20,º¸¾Èµî,¿ª»ï1µ¿ 637-17,37.501082918099996,127.032185771
671,Point_671,20,º¸¾Èµî,¿ª»ï1µ¿ 637-14,37.5013459363,127.032461827
672,Point_672,20,º¸¾Èµî,¿ª»ï1µ¿ 637-18,37.500917111999996,127.032262601
673,Point_673,20,º¸¾Èµî,¿ª»ï1µ¿ 647-1,37.5005998523,127.032646973
674,Point_674,20,º¸¾Èµî,¿ª»ï1µ¿ 647-2,37.5006538575,127.03284603600001
675,Point_675,20,º¸¾Èµî,¿ª»ï1µ¿ 637-34,37.5009348676,127.033217097
676,Point_676,20,º¸¾Èµî,¿ª»ï1µ¿ 637-46,37.501219704200004,127.032792
677,Point_677,20,º¸¾Èµî,¿ª»ï1µ¿ 637-44,37.5014143391,127.03272875299999
678,Point_678,20,º¸¾Èµî,¿ª»ï1µ¿ 637-27,37.5016161292,127.032855504
679,Point_679,20,º¸¾Èµî,¿ª»ï1µ¿ 637-35,37.5008087306,127.03320347
680,Point_680,20,º¸¾Èµî,¿ª»ï1µ¿ 636-25,37.500856104,127.031294517
681,Point_681,20,º¸¾Èµî,¿ª»ï1µ¿ 648-2,37.5000307309,127.031488687
682,Point_682,20,º¸¾Èµî,¿ª»ï1µ¿ 648,37.5000272704,127.030945855
683,Point_683,20,º¸¾Èµî,¿ª»ï1µ¿ 678-23,37.501960494,127.038243386
684,Point_684,20,º¸¾Èµî,¿ª»ï1µ¿ 668-17,37.5023610929,127.036497431
685,Point_685,20,º¸¾Èµî,¿ª»ï1µ¿ 698-27,37.505512193499996,127.04362865899999
686,Point_686,20,º¸¾Èµî,¿ª»ï1µ¿ 700-28,37.5046689494,127.043365784
687,Point_687,20,º¸¾Èµî,¿ª»ï1µ¿ 699-14,37.5050402496,127.04313075600001
688,Point_688,20,º¸¾Èµî,¿ª»ï1µ¿ 700-21,37.5047628059,127.04294964200001
689,Point_689,20,º¸¾Èµî,¿ª»ï1µ¿ 700-25,37.5046149752,127.043130512
690,Point_690,20,º¸¾Èµî,¿ª»ï1µ¿ 699-13,37.5051843955,127.043171554
691,Point_691,20,º¸¾Èµî,¿ª»ï1µ¿ 691-25,37.505548423,127.04311295299999
692,Point_692,20,º¸¾Èµî,¿ª»ï1µ¿ 691-9,37.505602587,127.042827977
693,Point_693,20,º¸¾Èµî,¿ª»ï1µ¿ 699-4,37.5052818963,127.04264231399999
694,Point_694,20,º¸¾Èµî,¿ª»ï1µ¿ 699-8,37.5051016397,127.042796023
695,Point_695,20,º¸¾Èµî,¿ª»ï1µ¿ 700-15,37.504766524699996,127.042632973
696,Point_696,20,º¸¾Èµî,¿ª»ï1µ¿ 700-13,37.5049648207,127.042424987
697,Point_697,20,º¸¾Èµî,¿ª»ï1µ¿ 689-18,37.505483853200005,127.042275991
698,Point_698,20,º¸¾Èµî,¿ª»ï1µ¿ 691-6,37.5059414091,127.042706024
699,Point_699,20,º¸¾Èµî,¿ª»ï1µ¿ 691-4,37.506236907600005,127.04279214799999
700,Point_700,20,º¸¾Èµî,¿ª»ï1µ¿ 690-45,37.5062946651,127.042534315
701,Point_701,20,º¸¾Èµî,¿ª»ï1µ¿ 691-2,37.5065396141,127.04287827600001
702,Point_702,20,º¸¾Èµî,¿ª»ï1µ¿ 691-1,37.5066909665,127.042923602
703,Point_703,20,º¸¾Èµî,¿ª»ï1µ¿ 690-33,37.5070802907,127.042675005
704,Point_704,20,º¸¾Èµî,¿ª»ï1µ¿ 685-3,37.5076571077,127.04219126
705,Point_705,20,º¸¾Èµî,¿ª»ï1µ¿ 685-4,37.5077003041,127.042336054
706,Point_706,20,º¸¾Èµî,¿ª»ï1µ¿830-27,37.4941308608,127.03178474299999
707,Point_707,20,º¸¾Èµî,¿ª»ï1µ¿830-28,37.4942606471,127.03163100799999
708,Point_708,20,º¸¾Èµî,¿ª»ï1µ¿830-35,37.4945958651,127.031468312
709,Point_709,20,º¸¾Èµî,¿ª»ï1µ¿830-34,37.4946318583,127.031644734
710,Point_710,20,º¸¾Èµî,¿ª»ï1µ¿830-8,37.4948626052,127.031310109
711,Point_711,20,º¸¾Èµî,¿ª»ï1µ¿830-6,37.4950824233,127.031414236
712,Point_712,20,º¸¾Èµî,¿ª»ï1µ¿ 647-11,37.5003582162,127.03324398299999
713,Point_713,20,º¸¾Èµî,¿ª»ï1µ¿ 647-6,37.500480850500004,127.03289572
714,Point_714,20,º¸¾Èµî,¿ª»ï1µ¿ 636-21,37.5006686129,127.031602045
715,Point_715,20,º¸¾Èµî,¿ª»ï1µ¿ 636-11,37.501079468,127.031615789
716,Point_716,20,º¸¾Èµî,¿ª»ï1µ¿ 636-2,37.5010975544,127.031366996
717,Point_717,20,º¸¾Èµî,¿ª»ï1µ¿ 636-1,37.5010543469,127.031213174
718,Point_718,20,º¸¾Èµî,¿ª»ï1µ¿ 685-11,37.5077974938,127.042666365
719,Point_719,20,º¸¾Èµî,¿ª»ï1µ¿ 685-12,37.5079272597,127.042607626
720,Point_720,20,º¸¾Èµî,¿ª»ï1µ¿ 685-19,37.5079739808,127.042969578
721,Point_721,20,º¸¾Èµî,¿ª»ï1µ¿ 685-24,37.5082514408,127.043105459
722,Point_722,20,º¸¾Èµî,¿ª»ï1µ¿ 684-18,37.5085615244,127.04272561299999
723,Point_723,20,º¸¾Èµî,¿ª»ï1µ¿ 828-1,37.4973670548,127.032600331
724,Point_724,20,º¸¾Èµî,¿ª»ï1µ¿ 705-22,37.5050995242,127.048283503
725,Point_725,20,º¸¾Èµî,¿ª»ï1µ¿ 694-35,37.507681061199996,127.045620502
726,Point_726,20,º¸¾Èµî,¿ª»ï1µ¿825-25,37.496974915500004,127.029958494
727,Point_727,20,º¸¾Èµî,¿ª»ï1µ¿826-26,37.4965533254,127.029637165
728,Point_728,20,º¸¾Èµî,¿ª»ï1µ¿826-8,37.4959442755,127.029514795
729,Point_729,20,º¸¾Èµî,¿ª»ï1µ¿826-41,37.4958540576,127.02998066299999
730,Point_730,20,º¸¾Èµî,¿ª»ï1µ¿826-34,37.4959585017,127.030265675
731,Point_731,20,º¸¾Èµî,¿ª»ï1µ¿831-24,37.494862854299996,127.030355698
732,Point_732,20,º¸¾Èµî,¿ª»ï1µ¿831-26,37.494970882800004,127.030713081
733,Point_733,20,º¸¾Èµî,¿ª»ï1µ¿831-3,37.4947872438,127.030066178
734,Point_734,20,º¸¾Èµî,¿ª»ï1µ¿831-32,37.4944411342,127.030545504
735,Point_735,20,º¸¾Èµî,¿ª»ï1µ¿831-30,37.494700611199995,127.030595365
736,Point_736,20,º¸¾Èµî,¿ª»ï1µ¿831-34,37.4945023132,127.030889296
737,Point_737,20,º¸¾Èµî,¿ª»ï1µ¿831-7,37.4942177369,127.030341867
738,Point_738,20,º¸¾Èµî,¿ª»ï1µ¿831-48,37.4942789084,127.030717321
739,Point_739,20,º¸¾Èµî,¿ª»ï1µ¿831-46,37.4939256889,127.030812164
740,Point_740,20,º¸¾Èµî,¿ª»ï1µ¿820-1,37.4996100446,127.027548488
741,Point_741,20,º¸¾Èµî,¿ª»ï1µ¿817-10,37.5000064577,127.02767529399999
742,Point_742,20,º¸¾Èµî,¿ª»ï1µ¿619-26,37.5009075604,127.02725945200001
743,Point_743,20,º¸¾Èµî,¿ª»ï1µ¿817,37.5005507275,127.02740860200001
744,Point_744,20,º¸¾Èµî,¿ª»ï1µ¿619-18,37.5011058046,127.027160004
745,Point_745,20,º¸¾Èµî,¿ª»ï1µ¿619-16,37.501462643400004,127.02698371
746,Point_746,20,º¸¾Èµî,¿ª»ï1µ¿813-17,37.502093419299996,127.026667277
747,Point_747,20,º¸¾Èµî,¿ª»ï1µ¿601-11,37.5040830502,127.02571798
748,Point_748,20,º¸¾Èµî,¿ª»ï1µ¿ 668-18,37.5024150944,127.036687454
749,Point_749,20,º¸¾Èµî,¿ª»ï1µ¿ 669-16,37.502587924699995,127.03720776899999
750,Point_750,20,º¸¾Èµî,¿ª»ï1µ¿ 669-18,37.5026995435,127.03754258200001
751,Point_751,20,º¸¾Èµî,¿ª»ï1µ¿ 678,37.502569673,127.037936082
752,Point_752,20,º¸¾Èµî,¿ª»ï1µ¿ 670-22,37.5028363488,127.038004073
753,Point_753,20,º¸¾Èµî,¿ª»ï1µ¿ 678-1,37.5026380824,127.038144209
754,Point_754,20,º¸¾Èµî,¿ª»ï1µ¿ 678-2,37.502710094,127.038356862
755,Point_755,20,º¸¾Èµî,¿ª»ï1µ¿ 671-19,37.503012777399995,127.038524396
756,Point_756,20,º¸¾Èµî,¿ª»ï1µ¿ 678-4,37.5028469095,127.03877764100001
757,Point_757,20,º¸¾Èµî,¿ª»ï1µ¿ 678-5,37.502915315900005,127.038990293
758,Point_758,20,º¸¾Èµî,¿ª»ï1µ¿ 671,37.5040689475,127.03793231700001
759,Point_759,20,º¸¾Èµî,¿ª»ï1µ¿ 672-31,37.5032612046,127.03928451899999
760,Point_760,20,º¸¾Èµî,¿ª»ï1µ¿ 696-27,37.5065019736,127.047081029
761,Point_761,20,º¸¾Èµî,¿ª»ï1µ¿ 677-1,37.5030809159,127.039546803
762,Point_762,20,º¸¾Èµî,¿ª»ï1µ¿ 677-2,37.5031385196,127.039727784
763,Point_763,20,º¸¾Èµî,¿ª»ï1µ¿ 673-27,37.5034448264,127.039831994
764,Point_764,20,º¸¾Èµî,¿ª»ï1µ¿ 677-3,37.5031997254,127.03991329200001
765,Point_765,20,º¸¾Èµî,¿ª»ï1µ¿ 677-5,37.5033365384,127.040325029
766,Point_766,20,º¸¾Èµî,¿ª»ï1µ¿ 676,37.5032099935,127.041492096
767,Point_767,20,º¸¾Èµî,¿ª»ï1µ¿ 674-20,37.5039489995,127.040972265
768,Point_768,20,º¸¾Èµî,¿ª»ï1µ¿ 677-7,37.503087908699996,127.04018465799999
769,Point_769,20,º¸¾Èµî,¿ª»ï1µ¿ 683-42,37.5087378373,127.043503861
770,Point_770,20,º¸¾Èµî,¿ª»ï1µ¿ 793-3,37.4930087227,127.036248629
771,Point_771,20,º¸¾Èµî,¿ª»ï1µ¿823-33,37.4980624616,127.03321130100001
772,Point_772,20,º¸¾Èµî,¿ª»ï1µ¿741,37.4977703091,127.034007299
773,Point_773,20,º¸¾Èµî,¿ª»ï1µ¿741-2,37.4974495703,127.03393930200001
774,Point_774,20,º¸¾Èµî,¿ª»ï1µ¿740-1,37.4982024732,127.035097653
775,Point_775,20,º¸¾Èµî,¿ª»ï1µ¿736-24,37.498544873,127.035039008
776,Point_776,20,º¸¾Èµî,¿ª»ï1µ¿736-22,37.4987467853,127.034745074
777,Point_777,20,º¸¾Èµî,¿ª»ï1µ¿736-17,37.4991865386,127.03453267200001
778,Point_778,20,º¸¾Èµî,¿ª»ï1µ¿736-16,37.4994388743,127.034347322
779,Point_779,20,º¸¾Èµî,¿ª»ï1µ¿735-32,37.4990857377,127.034148125
780,Point_780,20,º¸¾Èµî,¿ª»ï1µ¿735-31,37.499056986199996,127.03386765299999
781,Point_781,20,º¸¾Èµî,¿ª»ï1µ¿735-29,37.4989200346,127.03386306799999
782,Point_782,20,º¸¾Èµî,¿ª»ï1µ¿735-41,37.498667793,127.033722725
783,Point_783,20,º¸¾Èµî,¿ª»ï1µ¿735-23,37.4984297973,127.03417496700001
784,Point_784,20,º¸¾Èµî,¿ª»ï1µ¿741-11,37.4979828352,127.03439189
785,Point_785,20,º¸¾Èµî,¿ª»ï1µ¿741-5,37.4974350352,127.034350928
786,Point_786,20,º¸¾Èµî,¿ª»ï1µ¿741-19,37.4973196006,127.034712749
787,Point_787,20,º¸¾Èµî,¿ª»ï1µ¿741-9,37.4972764949,127.034224199
788,Point_788,20,º¸¾Èµî,¿ª»ï1µ¿741-20,37.4971826517,127.034699115
789,Point_789,20,º¸¾Èµî,¿ª»ï1µ¿741-33,37.4968763413,127.03459041200001
790,Point_790,20,º¸¾Èµî,¿ª»ï1µ¿736-28,37.4988187588,127.035106988
791,Point_791,20,º¸¾Èµî,¿ª»ï1µ¿736-42,37.499125028,127.03535140299999
792,Point_792,20,º¸¾Èµî,¿ª»ï1µ¿ 645-7,37.501752733400004,127.03408600799999
793,Point_793,20,º¸¾Èµî,¿ª»ï1µ¿ 644-2,37.5012697289,127.03431197200001
794,Point_794,20,º¸¾Èµî,¿ª»ï1µ¿ 644-24,37.5011147493,127.034334519
795,Point_795,20,º¸¾Èµî,¿ª»ï1µ¿ 644-17,37.5010209668,127.03460137100001
796,Point_796,20,º¸¾Èµî,¿ª»ï1µ¿ 646-11,37.5007939372,127.034519841
797,Point_797,20,º¸¾Èµî,¿ª»ï1µ¿ 646-6,37.5006606397,127.03434335799999
798,Point_798,20,º¸¾Èµî,¿ª»ï1µ¿ 646-22,37.500692992800005,127.034628362
799,Point_799,20,º¸¾Èµî,¿ª»ï1µ¿ 646-4,37.5006606922,127.03416241299999
800,Point_800,20,º¸¾Èµî,¿ª»ï1µ¿ 645-29,37.501024769000004,127.033918302
801,Point_801,20,º¸¾Èµî,¿ª»ï1µ¿ 644-16,37.501129069,127.03466475200001
802,Point_802,20,º¸¾Èµî,¿ª»ï1µ¿ 644-12,37.5014569965,127.03479609
803,Point_803,20,º¸¾Èµî,¿ª»ï1µ¿ 645-13,37.501323968899996,127.033687731
804,Point_804,20,º¸¾Èµî,¿ª»ï1µ¿ 645,37.501554708600004,127.033398319
805,Point_805,20,º¸¾Èµî,¿ª»ï1µ¿ 638-19,37.5018394838,127.03319488
806,Point_806,20,º¸¾Èµî,¿ª»ï1µ¿ 638-15,37.502005265,127.033208524
807,Point_807,20,º¸¾Èµî,¿ª»ï1µ¿ 638-14,37.5019440334,127.03307731
808,Point_808,20,º¸¾Èµî,¿ª»ï1µ¿ 638-5,37.5022900018,127.03314079399999
809,Point_809,20,º¸¾Èµî,¿ª»ï1µ¿ 638-7,37.502372796100005,127.033489158
810,Point_810,20,º¸¾Èµî,¿ª»ï1µ¿ 631-16,37.5022361299,127.03246221299999
811,Point_811,20,º¸¾Èµî,¿ª»ï1µ¿ 631-4,37.502441554200004,127.032480396
812,Point_812,20,º¸¾Èµî,¿ª»ï1µ¿ 638-4,37.502419725,127.033217755
813,Point_813,20,º¸¾Èµî,¿ª»ï1µ¿ 629-23,37.5028341978,127.033181749
814,Point_814,20,º¸¾Èµî,¿ª»ï1µ¿ 697-5,37.5060700664,127.04561499799999
815,Point_815,20,º¸¾Èµî,¿ª»ï1µ¿ 697-4,37.506214309099995,127.045402459
816,Point_816,20,º¸¾Èµî,¿ª»ï1µ¿ 697-3,37.5063405278,127.04519895700001
817,Point_817,20,º¸¾Èµî,¿ª»ï1µ¿ 697-1,37.506549692,127.04485526100001
818,Point_818,20,º¸¾Èµî,¿ª»ï1µ¿ 698-24,37.5066831912,127.04445723
819,Point_819,20,º¸¾Èµî,¿ª»ï1µ¿ 693-34,37.507220058499996,127.04480589799999
820,Point_820,20,º¸¾Èµî,¿ª»ï1µ¿ 695-20,37.5071082392,127.045054652
821,Point_821,20,º¸¾Èµî,¿ª»ï1µ¿ 697-18,37.5057672832,127.04573243600001
822,Point_822,20,º¸¾Èµî,¿ª»ï1µ¿ 697-16,37.5055797371,127.046085187
823,Point_823,20,º¸¾Èµî,¿ª»ï1µ¿ 697-14,37.5053994032,127.046424369
824,Point_824,20,º¸¾Èµî,¿ª»ï1µ¿ 697-54,37.505204811,127.04636091399999
825,Point_825,20,º¸¾Èµî,¿ª»ï1µ¿ 697-42,37.5054716693,127.045949403
826,Point_826,20,º¸¾Èµî,¿ª»ï1µ¿ 704-37,37.5053529013,127.04552408299999
827,Point_827,20,º¸¾Èµî,¿ª»ï1µ¿ 697-35,37.5057458888,127.045135264
828,Point_828,20,º¸¾Èµî,¿ª»ï1µ¿ 697-36,37.505731349499996,127.04545645399999
829,Point_829,20,º¸¾Èµî,¿ª»ï1µ¿ 697-34,37.5059332598,127.045234903
830,Point_830,20,º¸¾Èµî,¿ª»ï1µ¿741-26,37.497092721,127.034115554
831,Point_831,20,º¸¾Èµî,¿ª»ï1µ¿741-32,37.4967863172,127.034328014
832,Point_832,20,º¸¾Èµî,¿ª»ï1µ¿828-35,37.4967107853,127.03379874299999
833,Point_833,20,º¸¾Èµî,¿ª»ï1µ¿741-40,37.49649437,127.03440025399999
834,Point_834,20,º¸¾Èµî,¿ª»ï1µ¿741-17,37.4974997379,127.034929957
835,Point_835,20,º¸¾Èµî,¿ª»ï1µ¿740-5,37.4979970666,127.035020658
836,Point_836,20,º¸¾Èµî,¿ª»ï1µ¿741-12,37.4980620484,127.034649764
