,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
223,LINK_223,13,테헤란로,3122010,"[37.504752369778814, 127.04971628306559]","[37.504863680547146, 127.0500866423363]",0.0
224,LINK_224,13,테헤란로,3122010,"[37.504863680547146, 127.0500866423363]","[37.504975629986326, 127.05045669776352]",0.0
225,LINK_225,13,테헤란로,3122010,"[37.504975629986326, 127.05045669776352]","[37.50508080528048, 127.05079912040013]",0.0
226,LINK_226,13,테헤란로,3122010,"[37.50508080528048, 127.05079912040013]","[37.50519044154296, 127.05115817213851]",0.0
227,LINK_227,13,테헤란로,3122010,"[37.50519044154296, 127.05115817213851]","[37.505299824374596, 127.0515173604739]",0.0
228,LINK_228,13,테헤란로,3122010,"[37.505299824374596, 127.0515173604739]","[37.505403183044365, 127.05187792717881]",0.0
229,LINK_229,13,테헤란로,3122010,"[37.505403183044365, 127.05187792717881]","[37.50540710936921, 127.05189162425785]",0.0
230,LINK_230,13,테헤란로,3122010,"[37.50540710936921, 127.05189162425785]","[37.505513620180814, 127.05223884925309]",0.0
231,LINK_231,13,테헤란로,3122010,"[37.505513620180814, 127.05223884925309]","[37.505623579452575, 127.05259732075416]",0.0
232,LINK_232,13,테헤란로,3122010,"[37.505623579452575, 127.05259732075416]","[37.50572691086579, 127.0529341893767]",0.0
233,LINK_233,13,테헤란로,3122010,"[37.50572691086579, 127.0529341893767]","[37.50573344717483, 127.05295550024937]",0.0
234,LINK_234,13,테헤란로,3122010,"[37.50573344717483, 127.05295550024937]","[37.505837366237884, 127.05329431841065]",0.0
235,LINK_235,13,테헤란로,3122010,"[37.505837366237884, 127.05329431841065]","[37.50594508920813, 127.05362934674642]",0.0
236,LINK_236,13,테헤란로,3122010,"[37.50594508920813, 127.05362934674642]","[37.50604855446598, 127.05396711743224]",0.0
237,LINK_237,13,테헤란로,3122010,"[37.50604855446598, 127.05396711743224]","[37.506132900889405, 127.05424143895227]",0.0
238,LINK_238,13,테헤란로,3122010,"[37.506132900889405, 127.05424143895227]","[37.50615229814565, 127.05430470828932]",0.0
239,LINK_239,13,테헤란로,3122010,"[37.50615229814565, 127.05430470828932]","[37.506197561222244, 127.05445246881943]",0.0
240,LINK_240,13,테헤란로,3122010,"[37.506197561222244, 127.05445246881943]","[37.506256040776655, 127.05464248103664]",0.0
241,LINK_241,13,테헤란로,3122010,"[37.506256040776655, 127.05464248103664]","[37.50626250949117, 127.05466351056435]",0.0
242,LINK_242,13,테헤란로,3122010,"[37.50626250949117, 127.05466351056435]","[37.50630131243453, 127.05479025329088]",0.0
243,LINK_243,13,테헤란로,3122010,"[37.50630131243453, 127.05479025329088]","[37.50635502650778, 127.05498011551164]",0.0
244,LINK_244,13,테헤란로,3122010,"[37.50635502650778, 127.05498011551164]","[37.50636803353302, 127.05502457251472]",0.0
245,LINK_245,13,테헤란로,3122010,"[37.50636803353302, 127.05502457251472]","[37.506455363085884, 127.05529167154288]",0.0
246,LINK_246,13,테헤란로,3122010,"[37.506455363085884, 127.05529167154288]","[37.50651357096704, 127.0554817301116]",0.0
247,LINK_247,13,테헤란로,3122010,"[37.50651357096704, 127.0554817301116]","[37.5065363504602, 127.05555559986222]",0.0
248,LINK_248,13,테헤란로,3122010,"[37.5065363504602, 127.05555559986222]","[37.506571760557954, 127.05567170979307]",0.0
249,LINK_249,13,테헤란로,3122010,"[37.506571760557954, 127.05567170979307]","[37.50661675152745, 127.05581967535512]",0.0
250,LINK_250,13,테헤란로,3122010,"[37.50661675152745, 127.05581967535512]","[37.50662967045014, 127.05586187052452]",0.0
251,LINK_251,13,테헤란로,3122010,"[37.50662967045014, 127.05586187052452]","[37.506697161018025, 127.05608374011055]",0.0
252,LINK_252,13,테헤란로,3122010,"[37.506697161018025, 127.05608374011055]","[37.50672611115977, 127.05617883206398]",0.0
253,LINK_253,13,테헤란로,3122010,"[37.50672611115977, 127.05617883206398]","[37.5067775609016, 127.05634781673504]",0.0
254,LINK_254,13,테헤란로,3122010,"[37.5067775609016, 127.05634781673504]","[37.50685342678004, 127.05660693964546]",0.0
255,LINK_255,13,테헤란로,3122010,"[37.50685342678004, 127.05660693964546]","[37.506855913279466, 127.05661543242078]",0.0
256,LINK_256,13,테헤란로,3122010,"[37.506855913279466, 127.05661543242078]","[37.50696641198979, 127.05697568083723]",0.0
257,LINK_257,13,테헤란로,3122010,"[37.50696641198979, 127.05697568083723]","[37.507079852991055, 127.0573455265605]",0.0
258,LINK_258,13,테헤란로,3122010,"[37.507079852991055, 127.0573455265605]","[37.50712090501996, 127.0574793675371]",0.0
259,LINK_259,13,테헤란로,3122010,"[37.50712090501996, 127.0574793675371]","[37.5071315293814, 127.05751401782874]",0.0
260,LINK_260,13,테헤란로,3122010,"[37.5071315293814, 127.05751401782874]","[37.5071939095976, 127.05771397917282]",0.0
261,LINK_261,13,테헤란로,3122010,"[37.5071939095976, 127.05771397917282]","[37.50730638275913, 127.05808384402565]",0.0
262,LINK_262,13,테헤란로,3122010,"[37.50730638275913, 127.05808384402565]","[37.50731579440257, 127.05811479417584]",0.0
263,LINK_263,13,테헤란로,3122010,"[37.50731579440257, 127.05811479417584]","[37.50744439426754, 127.05852600946969]",0.0
264,LINK_264,13,테헤란로,3122010,"[37.50744439426754, 127.05852600946969]","[37.507509335322, 127.05873688859556]",0.0
265,LINK_265,13,테헤란로,3122010,"[37.507509335322, 127.05873688859556]","[37.50758101416171, 127.05896896821173]",0.0
266,LINK_266,13,테헤란로,3122010,"[37.50758101416171, 127.05896896821173]","[37.507606894797114, 127.05905333814786]",0.0
267,LINK_267,13,테헤란로,3122010,"[37.507606894797114, 127.05905333814786]","[37.507710708167565, 127.05940285257348]",0.0
268,LINK_268,13,테헤란로,3122010,"[37.507710708167565, 127.05940285257348]","[37.50772283441029, 127.059442028584]",0.0
269,LINK_269,13,테헤란로,3122010,"[37.50772283441029, 127.059442028584]","[37.507801425432326, 127.05968647677702]",0.0
270,LINK_270,13,테헤란로,3122010,"[37.507801425432326, 127.05968647677702]","[37.50811796469032, 127.06071857614758]",0.0
271,LINK_271,13,테헤란로,3122010,"[37.50811796469032, 127.06071857614758]","[37.50850121101462, 127.06196772307949]",0.0
272,LINK_272,13,테헤란로,3122010,"[37.50850121101462, 127.06196772307949]","[37.508865924080204, 127.06315650495465]",0.0
273,LINK_273,13,테헤란로,3122010,"[37.508865924080204, 127.06315650495465]","[37.50887068219088, 127.06317215088308]",0.0
274,LINK_274,13,테헤란로,3122010,"[37.50887068219088, 127.06317215088308]","[37.50887070917946, 127.06317223007672]",0.0
275,LINK_275,13,테헤란로,3122010,"[37.50887070917946, 127.06317223007672]","[37.50899099231821, 127.0635851522175]",0.0
276,LINK_276,13,테헤란로,3122010,"[37.50899099231821, 127.0635851522175]","[37.50899101931242, 127.0635852201012]",0.0
277,LINK_277,13,테헤란로,3122010,"[37.50899101931242, 127.0635852201012]","[37.50905592431681, 127.06379604006588]",0.0
278,LINK_278,13,테헤란로,3122010,"[37.50905592431681, 127.06379604006588]","[37.509055951310955, 127.06379610794971]",0.0
279,LINK_279,13,테헤란로,3122010,"[37.509055951310955, 127.06379610794971]","[37.50909836997921, 127.0639332120034]",0.0
280,LINK_280,13,테헤란로,3122010,"[37.50909836997921, 127.0639332120034]","[37.509121135252904, 127.06400691720171]",0.0
281,LINK_281,13,테헤란로,3122010,"[37.509121135252904, 127.06400691720171]","[37.50912115323696, 127.06400698507821]",0.0
282,LINK_282,13,테헤란로,3122010,"[37.50912115323696, 127.06400698507821]","[37.50918605739649, 127.06421797542684]",0.0
283,LINK_283,13,테헤란로,3122010,"[37.50918605739649, 127.06421797542684]","[37.50918607540441, 127.06421799806243]",0.0
284,LINK_284,13,테헤란로,3122010,"[37.50918607540441, 127.06421799806243]","[37.50920574652172, 127.06428144243894]",0.0
285,LINK_285,13,테헤란로,3122010,"[37.50920574652172, 127.06428144243894]","[37.50925239410639, 127.06442832265785]",0.0
286,LINK_286,13,테헤란로,3122010,"[37.50925239410639, 127.06442832265785]","[37.50930777516833, 127.06460333905422]",0.0
287,LINK_287,13,테헤란로,3122010,"[37.50930777516833, 127.06460333905422]","[37.5093190188503, 127.06463850084938]",0.0
288,LINK_288,13,테헤란로,3122010,"[37.5093190188503, 127.06463850084938]","[37.50938645433457, 127.0648482729291]",0.0
289,LINK_289,13,테헤란로,3122010,"[37.50938645433457, 127.0648482729291]","[37.509386481328036, 127.06484834081358]",0.0
290,LINK_290,13,테헤란로,3122010,"[37.509386481328036, 127.06484834081358]","[37.50942555499899, 127.06497067199528]",0.0
291,LINK_291,13,테헤란로,3122010,"[37.50942555499899, 127.06497067199528]","[37.50945365512521, 127.06505815829009]",0.0
292,LINK_292,13,테헤란로,3122010,"[37.50945365512521, 127.06505815829009]","[37.50952081047976, 127.06526806660924]",0.0
293,LINK_293,13,테헤란로,3122010,"[37.50952081047976, 127.06526806660924]","[37.50952084645863, 127.06526817974287]",0.0
294,LINK_294,13,테헤란로,3122010,"[37.50952084645863, 127.06526817974287]","[37.509543045365, 127.0653380058438]",0.0
295,LINK_295,13,테헤란로,3122010,"[37.509543045365, 127.0653380058438]","[37.50958801052234, 127.0654779527218]",0.0
296,LINK_296,13,테헤란로,3122010,"[37.50958801052234, 127.0654779527218]","[37.50958802851167, 127.06547800928877]",0.0
297,LINK_297,13,테헤란로,3122010,"[37.50958802851167, 127.06547800928877]","[37.5096607959236, 127.06570525058346]",0.0
298,LINK_298,13,테헤란로,3122010,"[37.5096607959236, 127.06570525058346]","[37.509660822910476, 127.06570532977884]",0.0
299,LINK_299,13,테헤란로,3122010,"[37.509660822910476, 127.06570532977884]","[37.50977832009411, 127.0660724849712]",0.0
300,LINK_300,13,테헤란로,3122010,"[37.50977832009411, 127.0660724849712]","[37.50977834706839, 127.06607258678748]",0.0
301,LINK_301,13,테헤란로,3122010,"[37.50977834706839, 127.06607258678748]","[37.509890616943295, 127.06642403982298]",0.0
302,LINK_302,13,테헤란로,3122010,"[37.509890616943295, 127.06642403982298]","[37.50989187617592, 127.06642797691885]",0.0
303,LINK_303,13,테헤란로,3122010,"[37.50989187617592, 127.06642797691885]","[37.50994748988811, 127.06666590475996]",0.0
304,LINK_304,13,테헤란로,3122010,"[37.50994748988811, 127.06666590475996]","[37.509947498879384, 127.06666593869889]",0.0
305,LINK_305,13,테헤란로,3122010,"[37.509947498879384, 127.06666593869889]","[37.50999015296225, 127.06690894525782]",0.0
306,LINK_306,13,테헤란로,3122010,"[37.50999015296225, 127.06690894525782]","[37.51003253623938, 127.06715196316635]",0.0
307,LINK_307,13,테헤란로,3122010,"[37.51003253623938, 127.06715196316635]","[37.51003254521797, 127.06715201972612]",0.0
308,LINK_308,13,테헤란로,3122010,"[37.51003254521797, 127.06715201972612]","[37.5100695746706, 127.0673813928768]",0.0
309,LINK_309,52,강남대로110길,4166005,"[37.50390570629146, 127.0247622092112]","[37.50414605102147, 127.02555521507652]",51.4625
310,LINK_310,52,강남대로110길,4166005,"[37.50414605102147, 127.02555521507652]","[37.50399697546124, 127.02562603244031]",117.1235
311,LINK_311,52,강남대로110길,4166005,"[37.50399697546124, 127.02562603244031]","[37.503865309335254, 127.02633792018119]",106.2365
312,LINK_312,52,강남대로110길,4166005,"[37.503865309335254, 127.02633792018119]","[37.503814200395716, 127.02661426087141]",109.548
313,LINK_313,52,강남대로110길,4166005,"[37.503814200395716, 127.02661426087141]","[37.50373116729259, 127.02706317232784]",108.25649999999999
314,LINK_314,52,강남대로110길,4166005,"[37.50373116729259, 127.02706317232784]","[37.50386869731706, 127.0275098860588]",81.87950000000001
315,LINK_315,52,강남대로110길,4166005,"[37.50386869731706, 127.0275098860588]","[37.504115787926935, 127.0283124705757]",83.17099999999999
316,LINK_316,52,강남대로110길,4166005,"[37.504115787926935, 127.0283124705757]","[37.50395821857647, 127.02860131460224]",68.9725
317,LINK_317,52,강남대로110길,4166005,"[37.50395821857647, 127.02860131460224]","[37.503643753790655, 127.0291777326071]",56.794
318,LINK_318,52,강남대로110길,4166005,"[37.503643753790655, 127.0291777326071]","[37.503498513314156, 127.0294439701066]",42.5955
319,LINK_319,52,강남대로110길,4166005,"[37.503498513314156, 127.0294439701066]","[37.50327536479533, 127.02985299193074]",70.99249999999999
320,LINK_320,52,강남대로110길,4166005,"[37.50327536479533, 127.02985299193074]","[37.50295609840562, 127.03043819623356]",99.3895
321,LINK_321,52,강남대로110길,4166005,"[37.50295609840562, 127.03043819623356]","[37.50298918541653, 127.03072162057848]",85.191
322,LINK_322,52,강남대로110길,4166005,"[37.50298918541653, 127.03072162057848]","[37.503033609048174, 127.03110218544676]",68.9725
323,LINK_323,52,강남대로110길,4166005,"[37.503033609048174, 127.03110218544676]","[37.503056229476, 127.03129596845015]",52.754
324,LINK_324,52,강남대로110길,4166005,"[37.503056229476, 127.03129596845015]","[37.503106719710296, 127.03172852546851]",40.5755
325,LINK_325,53,강남대로106길,4166004,"[37.50259686627172, 127.02537440354595]","[37.502841449082155, 127.02617491960541]",40.5755
326,LINK_326,53,강남대로106길,4166004,"[37.502841449082155, 127.02617491960541]","[37.50301270964507, 127.02673543212374]",106.2365
327,LINK_327,53,강남대로106길,4166004,"[37.50301270964507, 127.02673543212374]","[37.503112190988325, 127.02706103885036]",119.1435
328,LINK_328,53,강남대로106길,4166004,"[37.503112190988325, 127.02706103885036]","[37.5031931241506, 127.02732592013159]",67.681
329,LINK_329,53,강남대로106길,4166004,"[37.5031931241506, 127.02732592013159]","[37.50333094954667, 127.02777703058763]",70.99249999999999
330,LINK_330,53,강남대로106길,4166004,"[37.50333094954667, 127.02777703058763]","[37.50345012732482, 127.02816712189686]",81.8795
331,LINK_331,53,강남대로106길,4166004,"[37.50345012732482, 127.02816712189686]","[37.50345033439874, 127.02816781184325]",50.171
332,LINK_332,54,강남대로102길,4166003,"[37.50105916063711, 127.02611438434687]","[37.50173813808296, 127.02669898386995]",63.641
333,LINK_333,54,강남대로102길,4166003,"[37.50173813808296, 127.02669898386995]","[37.50204849280824, 127.0269661996]",102.925
334,LINK_334,54,강남대로102길,4166003,"[37.50204849280824, 127.0269661996]","[37.50221332683842, 127.02710812950896]",106.2365
335,LINK_335,54,강남대로102길,4166003,"[37.50221332683842, 127.02710812950896]","[37.50272932162395, 127.02755240980473]",108.2565
336,LINK_336,54,강남대로102길,4166003,"[37.50272932162395, 127.02755240980473]","[37.503449938036105, 127.02816747242069]",78.568
337,LINK_337,54,강남대로102길,4166003,"[37.503449938036105, 127.02816747242069]","[37.50345033439874, 127.02816781184325]",50.171
338,LINK_338,54,강남대로102길,4166003,"[37.50345033439874, 127.02816781184325]","[37.50395821857647, 127.02860131460224]",53.4825
339,LINK_339,55,강남대로98길,4166039,"[37.50036295147544, 127.02645109408468]","[37.50060303368364, 127.0272397590849]",28.397
340,LINK_340,55,강남대로98길,4166039,"[37.50060303368364, 127.0272397590849]","[37.50075119504085, 127.02772648070405]",56.794
341,LINK_341,55,강남대로98길,4166039,"[37.50075119504085, 127.02772648070405]","[37.50079876002991, 127.02788273103495]",67.681
342,LINK_342,55,강남대로98길,4166039,"[37.50079876002991, 127.02788273103495]","[37.500989008899886, 127.02850775695431]",67.681
343,LINK_343,55,강남대로98길,4166039,"[37.500989008899886, 127.02850775695431]","[37.500995028798535, 127.02858115466246]",70.9925
344,LINK_344,55,강남대로98길,4166039,"[37.500995028798535, 127.02858115466246]","[37.500985641706926, 127.02865398135559]",85.191
345,LINK_345,55,강남대로98길,4166039,"[37.500985641706926, 127.02865398135559]","[37.50096156954477, 127.02872137437453]",97.3695
346,LINK_346,55,강남대로98길,4166039,"[37.50096156954477, 127.02872137437453]","[37.5009244352146, 127.02877858449098]",109.548
347,LINK_347,55,강남대로98길,4166039,"[37.5009244352146, 127.02877858449098]","[37.50087676241572, 127.02882176754845]",109.548
348,LINK_348,55,강남대로98길,4166039,"[37.50087676241572, 127.02882176754845]","[37.500787192655366, 127.02886715183284]",123.7465
349,LINK_349,56,강남대로96길,4166038,"[37.499507096652025, 127.02685625246009]","[37.49974694133835, 127.0276476011738]",39.284
350,LINK_350,56,강남대로96길,4166038,"[37.49974694133835, 127.0276476011738]","[37.49986628998051, 127.02804138299332]",81.87950000000001
351,LINK_351,56,강남대로96길,4166038,"[37.49986628998051, 127.02804138299332]","[37.50011405845285, 127.02885892224741]",85.191
352,LINK_352,57,강남대로94길,4166037,"[37.49926431529261, 127.02787752101645]","[37.49972224652824, 127.02937571723741]",102.925
353,LINK_353,57,강남대로94길,4166037,"[37.49972224652824, 127.02937571723741]","[37.49982210781679, 127.02970243289336]",92.038
354,LINK_354,57,강남대로94길,4166037,"[37.49982210781679, 127.02970243289336]","[37.500077230739386, 127.03053718080484]",66.9525
355,LINK_355,57,강남대로94길,4166037,"[37.500077230739386, 127.03053718080484]","[37.50034222353847, 127.03140423660506]",37.263999999999996
356,LINK_356,57,강남대로94길,4166037,"[37.50034222353847, 127.03140423660506]","[37.500449614254755, 127.03175561418101]",50.171
357,LINK_357,57,강남대로94길,4166037,"[37.500449614254755, 127.03175561418101]","[37.500468609402304, 127.03181776447028]",78.568
358,LINK_358,57,강남대로94길,4166037,"[37.500468609402304, 127.03181776447028]","[37.5006085603091, 127.03227570957851]",76.548
