,명칭,주소,위도,경도,분류
169,역삼동 778,서울특별시 강남구 역삼동 778,37.495831,127.04263700000001,CCTV
170,역삼동 765-15,서울특별시 강남구 역삼동 765-15,37.496175,127.051116,CCTV
171,역삼동 791-12 (辛갈비사랑 앞),서울특별시 강남구 역삼동 791-12 (辛갈비사랑 앞),37.494213,127.03797,CCTV
172,역삼동 636-25,서울특별시 강남구 역삼동 636-25,37.500895,127.0312,CCTV
173,역삼동 644-6,서울특별시 강남구 역삼동 644-6,37.501578,127.03431699999999,CCTV
174,역삼동 650-5 (주차장 우측),서울특별시 강남구 역삼동 650-5 (주차장 우측),37.506821,127.03530900000001,CCTV
175,역삼동 674-10,서울특별시 강남구 역삼동 674-10,37.504123,127.040201,CCTV
176,역삼동 686-17,서울특별시 강남구 역삼동 686-17,37.508119,127.041789,CCTV
177,역삼동 744-4 (중원빌라 부근),서울특별시 강남구 역삼동 744-4 (중원빌라 부근),37.496565000000004,127.03562,CCTV
178,역삼동 794-28,서울특별시 강남구 역삼동 794-28,37.491875,127.03735800000001,CCTV
179,역삼동 716-2 (SK뷰 상가앞 사거리),서울특별시 강남구 역삼동 716-2 (SK뷰 상가앞 사거리),37.500370000000004,127.05013600000001,CCTV
180,역삼동 728-45 (현대이스트빌),서울특별시 강남구 역삼동 728-45 (현대이스트빌),37.498651,127.041203,CCTV
181,역삼동 760-7 (현대트라움 A),서울특별시 강남구 역삼동 760-7 (현대트라움 A),37.496452000000005,127.047578,CCTV
182,역삼동 761-26,서울특별시 강남구 역삼동 761-26,37.495864000000005,127.04713799999999,CCTV
183,역삼동 832-40 (역삼초 담장),서울특별시 강남구 역삼동 832-40 (역삼초 담장),37.493006,127.03208400000001,CCTV
184,역삼동 815 (강남CGV 앞 대로변),서울특별시 강남구 역삼동 815 (강남CGV 앞 대로변),37.501151,127.02631299999999,CCTV
185,역삼동 835-68,서울특별시 강남구 역삼동 835-68,37.492987,127.03568500000002,CCTV
186,역삼동 786-10,서울특별시 강남구 역삼동 786-10,37.494091999999995,127.04424399999999,CCTV
187,역삼동 826-37 (쌍용플래티넘밸류 주변),서울특별시 강남구 역삼동 826-37 (쌍용플래티넘밸류 주변),37.495215,127.03088500000001,CCTV
188,역삼동 665-1,서울특별시 강남구 역삼동 665-1,37.504611,127.038297,CCTV
189,역삼동 793-1 (롯데캐슬노블아파트 정문 주변),서울특별시 강남구 역삼동 793-1 (롯데캐슬노블아파트 정문 주변),37.493051,127.035839,CCTV
190,역삼동 783-21 (강남세브란스병원 교수연구동 주변),서울특별시 강남구 역삼동 783-21 (강남세브란스병원 교수연구동 주변),37.494442,127.04470400000001,CCTV
191,역삼동 811,서울특별시 강남구 역삼동 811,37.503784,127.02642900000001,CCTV
192,역삼동 640-19,서울특별시 강남구 역삼동 640-19,37.502572,127.034699,CCTV
193,역삼동 795-15,서울특별시 강남구 역삼동 795-15,37.492863,127.037976,CCTV
194,역삼동 661-28,서울특별시 강남구 역삼동 661-28,37.506609000000005,127.039247,CCTV
195,역삼동 746-4,서울특별시 강남구 역삼동 746-4,37.497122999999995,127.037599,CCTV
196,역삼동 633-16,서울특별시 강남구 역삼동 633-16,37.501976,127.031567,CCTV
197,역삼동 625-15,서울특별시 강남구 역삼동 625-15,37.503729,127.031644,CCTV
198,역삼동 635-13,서울특별시 강남구 역삼동 635-13,37.499808,127.029481,CCTV
199,역삼동 641,서울특별시 강남구 역삼동 641,37.503291,127.034897,CCTV
200,역삼동 827-24,서울특별시 강남구 역삼동 827-24,37.495487,127.03171200000001,CCTV
201,역삼동 831-12,서울특별시 강남구 역삼동 831-12,37.493426,127.030879,CCTV
202,역삼동 710,서울특별시 강남구 역삼동 710,37.502181,127.04482,CCTV
203,역삼동 713,서울특별시 강남구 역삼동 713,37.502809,127.049402,CCTV
204,역삼동 781-5,서울특별시 강남구 역삼동 781-5,37.512131,127.03756100000001,CCTV
205,역삼동 771-14,서울특별시 강남구 역삼동 771-14,37.496869000000004,127.042934,CCTV
206,역삼동 728-45 (현대이스트빌),서울특별시 강남구 역삼동 728-45 (현대이스트빌),37.498526,127.040803,CCTV
207,역삼동 770-18,서울특별시 강남구 역삼동 770-18,37.496035,127.041276,CCTV
208,역삼동 645-3,서울특별시 강남구 역삼동 645-3,37.501886,127.033707,CCTV
209,역삼동 606-12,서울특별시 강남구 역삼동 606-12,37.505993,127.033875,CCTV
210,역삼동 827-3,서울특별시 강남구 역삼동 827-3,37.496719,127.03072,CCTV
211,역삼동 749-19,서울특별시 강남구 역삼동 749-19,37.49599,127.03562600000001,CCTV
212,역삼동 693,서울특별시 강남구 역삼동 693,37.507796,127.04311200000001,CCTV
213,역삼동 638,서울특별시 강남구 역삼동 638,37.502660999999996,127.033147,CCTV
214,역삼동 631-13,서울특별시 강남구 역삼동 631-13,37.502179,127.032579,CCTV
215,역삼동 637-14,서울특별시 강남구 역삼동 637-14,37.501244,127.03240100000001,CCTV
216,역삼동 830-13,서울특별시 강남구 역삼동 830-13,37.494763,127.03215800000001,CCTV
217,역삼동 666-2,서울특별시 강남구 역삼동 666-2,37.504705,127.036639,CCTV
218,역삼동 725-32,서울특별시 강남구 역삼동 725-32,37.499626,127.04075800000001,CCTV
219,역삼동 724-2,서울특별시 강남구 역삼동 724-2,37.499269,127.041427,CCTV
220,역삼동 770-2,서울특별시 강남구 역삼동 770-2,37.496052,127.04059699999999,CCTV
221,역삼동 781-33,서울특별시 강남구 역삼동 781-33,37.494424,127.04213,CCTV
222,역삼동 780-3,서울특별시 강남구 역삼동 780-3,37.495398,127.043407,CCTV
223,역삼동 795-25 (강남구 제10호 공영주차장 주변),서울특별시 강남구 역삼동 795-25 (강남구 제10호 공영주차장 주변),37.492443,127.039033,CCTV
224,역삼동 707-12 (테헤란아이파크A상가 주변),서울특별시 강남구 역삼동 707-12 (테헤란아이파크A상가 주변),37.502181,127.04482,CCTV
225,역삼동 819(영풍문고 앞),서울특별시 강남구 역삼동 819(영풍문고 앞),37.49922,127.02781,CCTV
226,역삼동 683-33,서울특별시 강남구 역삼동 683-33,37.50757,127.045324,CCTV
227,역삼동 699-23,서울특별시 강남구 역삼동 699-23,37.505275,127.043761,CCTV
228,역삼동 760-10 (미림그린빌라 앞),서울특별시 강남구 역삼동 760-10 (미림그린빌라 앞),37.496385,127.046844,CCTV
229,역삼동 626-17,서울특별시 강남구 역삼동 626-17,37.503788,127.03261,CCTV
230,역삼동 660-20,서울특별시 강남구 역삼동 660-20,37.505390000000006,127.03709599999999,CCTV
231,역삼동 721-28,서울특별시 강남구 역삼동 721-28,37.499869,127.042979,CCTV
232,역삼동 725-25,서울특별시 강남구 역삼동 725-25,37.500484,127.04033799999999,CCTV
233,역삼동 702-1(역삼지하보도 내),서울특별시 강남구 역삼동 702-1(역삼지하보도 내),37.50251,127.042772,CCTV
234,역삼동 783-16,서울특별시 강남구 역삼동 783-16,37.494971,127.044339,CCTV
235,역삼동 792-38,서울특별시 강남구 역삼동 792-38,37.493998,127.03698999999999,CCTV
236,역삼동 795-26 (역삼마을마당),서울특별시 강남구 역삼동 795-26 (역삼마을마당),37.492384,127.038624,CCTV
