,명칭,주소,위도,경도,분류
141,역삼1동794-32,서울특별시 강남구 역삼1동794-32,37.4923666658,127.03796710600001,보안등
142,역삼1동799-2,서울특별시 강남구 역삼1동799-2,37.4917073974,127.037120955,보안등
143,역삼1동794-2,서울특별시 강남구 역삼1동794-2,37.4933904829,127.03710821899999,보안등
144,역삼1동747-6,서울특별시 강남구 역삼1동747-6,37.4959167081,127.03773368899999,보안등
145,역삼1동747-8,서울특별시 강남구 역삼1동747-8,37.496078892199996,127.037724724,보안등
146,역삼1동747-14,서울특별시 강남구 역삼1동747-14,37.4964138935,127.038263174,보안등
147,역삼1동747-10,서울특별시 강남구 역삼1동747-10,37.4962410719,127.037729329,보안등
148,역삼1동749-9,서울특별시 강남구 역삼1동749-9,37.495747988299996,127.03557597700001,보안등
149,역삼1동747,서울특별시 강남구 역삼1동747,37.496093429,127.03734477,보안등
150,역삼1동747-1,서울특별시 강남구 역삼1동747-1,37.495855566100005,127.037335605,보안등
151,역삼1동748-20,서울특별시 강남구 역삼1동748-20,37.4959927274,127.03667074200001,보안등
152,역삼1동 633-26,서울특별시 강남구 역삼1동 633-26,37.5021356488,127.03085172700001,보안등
153,역삼1동 633-24,서울특별시 강남구 역삼1동 633-24,37.5023806892,127.030978492,보안등
154,역삼1동 633-22,서울특별시 강남구 역삼1동 633-22,37.5025932837,127.031141435,보안등
155,역삼1동 633-21,서울특별시 강남구 역삼1동 633-21,37.5025212651,127.030906171,보안등
156,역삼1동 633-4,서울특별시 강남구 역삼1동 633-4,37.502636628000005,127.03077503,보안등
157,역삼1동 633-5,서울특별시 강남구 역삼1동 633-5,37.5028960917,127.03087465899999,보안등
158,역삼1동 624-24,서울특별시 강남구 역삼1동 624-24,37.5032817173,127.03089291299999,보안등
159,역삼1동 623-21,서울특별시 강남구 역삼1동 623-21,37.5031772748,127.030607872,보안등
160,역삼1동 624-23,서울특별시 강남구 역삼1동 624-23,37.5034402729,127.030974406,보안등
161,역삼1동 623-25,서울특별시 강남구 역삼1동 623-25,37.503346743200005,127.03030032299999,보안등
162,역삼1동 624-39,서울특별시 강남구 역삼1동 624-39,37.5035953951,127.030399948,보안등
163,역삼1동 613-17,서울특별시 강남구 역삼1동 613-17,37.5047918283,127.03079401,보안등
164,역삼1동 613-19,서울특별시 강남구 역삼1동 613-19,37.505040514,127.030762445,보안등
165,역삼1동 624,서울특별시 강남구 역삼1동 624,37.5046656093,127.03109253299999,보안등
166,역삼1동 612-9,서울특별시 강남구 역삼1동 612-9,37.5046294492,127.031544904,보안등
167,역삼1동 685-1,서울특별시 강남구 역삼1동 685-1,37.5079094325,127.042069252,보안등
168,역삼1동 685-2,서울특별시 강남구 역삼1동 685-2,37.5077832709,127.042127994,보안등
169,역삼1동 684-5,서울특별시 강남구 역삼1동 684-5,37.5083311188,127.04202424799999,보안등
