,밝기,분류,명칭,위도,경도
872,280,보안등,역삼1동 691-28,37.505800593400004,127.043416201
873,280,보안등,역삼1동 691-26,37.5055123034,127.04333008
874,280,보안등,역삼1동 691-24,37.505696173000004,127.043153753
875,280,보안등,역삼1동 691-22,37.5059844632,127.043239874
876,280,보안등,역삼1동 691-13,37.5061971862,127.043004751
877,280,보안등,역삼1동 691-20,37.5062763573,127.04332599799999
878,280,보안등,역삼1동 685-6,37.507959833899996,127.042223099
879,280,보안등,역삼1동813-4,37.502706160100004,127.026414165
880,280,보안등,역삼1동810-7,37.503160312199995,127.026210755
881,280,보안등,역삼1동810-3,37.5035243644,127.02600278799999
882,280,보안등,역삼1동809-3,37.5038668491,127.025532429
883,280,보안등,역삼1동 683,37.5088820164,127.043454179
884,280,보안등,역삼1동 683-41,37.5086187994,127.04378881
885,280,보안등,역삼1동601-5,37.504447014899995,127.025908107
886,280,보안등,역삼1동601-21,37.504306369,127.02631068
887,280,보안등,역삼1동811,37.5037404982,127.02648691
888,280,보안등,역삼1동810-16,37.503704505500004,127.02627427899999
889,280,보안등,역삼1동810-14,37.503481042,127.02633753299999
890,280,보안등,역삼1동810-12,37.5032828006,127.02642794
891,280,보안등,역삼1동810-11,37.503189085900004,127.026473144
892,280,보안등,역삼1동813-2,37.5029043244,127.026667565
893,280,보안등,역삼1동812,37.5029691496,127.02687568200001
894,280,보안등,역삼1동812-9,37.5027204473,127.026984162
895,280,보안등,역삼1동812-16,37.5026231118,127.027101745
896,280,보안등,역삼1동813-10,37.5024970299,127.026843846
897,280,보안등,역삼1동813-11,37.5023528504,127.026925222
898,280,보안등,역삼1동619-4,37.501898726,127.02700196100001
899,280,보안등,역삼1동813-15,37.502298833299996,127.026735206
900,280,보안등,역삼1동619-2,37.5022590576,127.02730970399999
901,280,보안등,역삼1동812-15,37.502641084000004,127.027309843
902,280,보안등,역삼1동812-13,37.5028392853,127.02739586700001
903,280,보안등,역삼1동811-7,37.5032213681,127.02715172299999
904,280,보안등,역삼1동811-9,37.5031853796,127.02692552100001
905,280,보안등,역삼1동811-5,37.503455655399996,127.027038713
906,280,보안등,역삼1동616-1,37.5037078808,127.027283089
907,280,보안등,역삼1동811-3,37.503693579600004,127.026780941
908,280,보안등,역삼1동811-1,37.5036828084,127.026599985
909,280,보안등,역삼1동601-27,37.5040359586,127.026794635
910,280,보안등,역삼1동 677-22,37.5024754145,127.039623387
911,280,보안등,역삼1동 677-21,37.5025510152,127.039872233
912,280,보안등,역삼1동 677-19,37.5026986189,127.040347305
913,280,보안등,역삼1동 678-19,37.502353148000005,127.038809052
914,280,보안등,역삼1동 678-24,37.5020289029,127.038451511
915,280,보안등,역삼1동 678-12,37.5023461112,127.038284296
916,280,보안등,역삼1동 674-28,37.5042697636,127.040954345
917,280,보안등,역삼1동 674-25,37.504111334899996,127.040524494
918,280,보안등,역삼1동 674-29,37.504691545,127.040633381
919,280,보안등,역삼1동 674-33,37.5048933561,127.040674205
920,280,보안등,역삼1동 674-38,37.5051456873,127.040529577
921,280,보안등,역삼1동 674-39,37.5050844855,127.040335017
922,280,보안등,역삼1동 674-3,37.5047673949,127.04014936700001
923,280,보안등,역삼1동 674-42,37.5052718482,127.040470835
924,280,보안등,역삼1동 662-12,37.505675455,127.04059772299999
925,280,보안등,역삼1동 664-30,37.5053548748,127.0400773
926,280,보안등,역삼1동 664-33,37.505545849499995,127.0401905
927,280,보안등,역삼1동 664-31,37.5056792198,127.040127236
928,280,보안등,역삼1동 663-30,37.5058739135,127.039901143
929,280,보안등,역삼1동 664-23,37.5053982453,127.03971541
930,280,보안등,역삼1동 674-2,37.504929602,127.040072548
931,280,보안등,역삼1동671-7,37.5040111531,127.038334908
932,280,보안등,역삼1동833-7,37.4928007014,127.032783795
933,280,보안등,역삼1동608-3,37.504773188,127.033087605
934,280,보안등,역삼1동 797-9,37.494683677800005,127.039126234
935,280,보안등,역삼1동 609-1,37.5057498662,127.03312875200001
936,280,보안등,역삼1동672-19,37.5045911664,127.039049975
937,280,보안등,역삼1동637-15,37.5011909446,127.032529615
938,280,보안등,역삼1동812-12,37.5028140812,127.027291811
939,280,보안등,역삼1동601-3,37.5043822154,127.02557332
940,280,보안등,역삼1동637-16,37.5011369302,127.03236221600001
941,280,보안등,역삼1동637-19,37.500762118000004,127.032339436
942,280,보안등,역삼1동647-1,37.5005998523,127.032646973
943,280,보안등,역삼1동619-15,37.5016392611,127.0268933
944,280,보안등,역삼1동813,37.5028106878,127.026364441
945,280,보안등,역삼1동815-1,37.501098736399996,127.026544785
946,280,보안등,역삼1동815-4,37.500774336599996,127.02671204399999
947,280,보안등,역삼1동820-8,37.4992244077,127.027575488
948,280,보안등,역삼1동637-53,37.5016810992,127.032502685
949,280,보안등,역삼1동620-17,37.501026108400005,127.028878961
950,280,보안등,역삼1동615,37.5042521556,127.026989238
951,280,보안등,역삼1동 677-9,37.502972702600005,127.039822695
952,280,보안등,역삼1동 677-11,37.502846701399996,127.03940644299999
953,280,보안등,역삼1동 678-16,37.5026269433,127.03914395
954,280,보안등,역삼1동693-12,37.5078260273,127.043485235
955,280,보안등,역삼1동677-19,37.5026986189,127.040347305
956,280,보안등,역삼1동817-15,37.5002478548,127.02798298799999
957,280,보안등,역삼1동620-10,37.501047904,127.028168756
958,280,보안등,역삼1동 704-43,37.504898906,127.045234279
959,280,보안등,역삼1동 704-44,37.5047439643,127.04515275600001
960,280,보안등,역삼1동 704-30,37.504715204600004,127.044962736
961,280,보안등,역삼1동 704-32,37.505021511799995,127.045053398
962,280,보안등,역삼1동 704-34,37.5053386311,127.045144066
963,280,보안등,역삼1동 704-25,37.505363914499995,127.044999316
964,280,보안등,역삼1동830-14,37.4946894167,127.032038282
965,280,보안등,역삼1동830-15,37.494635400300005,127.03187542200001
966,280,보안등,역삼1동830-55,37.4944370373,127.032395511
967,280,보안등,역삼1동830-20,37.4943073467,127.032196432
968,280,보안등,역삼1동830-54,37.494318086999996,127.032458785
969,280,보안등,역삼1동830-52,37.4943901015,127.032698548
970,280,보안등,역삼1동830-67,37.4940981903,127.03264414200001
971,280,보안등,역삼1동830-7,37.495021204000004,127.031228756
972,280,보안등,역삼1동827-22,37.495457282800004,127.031260601
973,280,보안등,역삼1동827-19,37.495601517800004,127.030980215
974,280,보안등,역삼1동826-35,37.496005311,127.03043305700001
975,280,보안등,역삼1동826-29,37.4963045125,127.030170824
976,280,보안등,역삼1동825-24,37.4970254198,127.029768531
977,280,보안등,역삼1동827-43,37.4969422746,127.03075459899999
978,280,보안등,역삼1동827-3,37.4967621156,127.030591683
979,280,보안등,역삼1동827-8,37.4964809687,127.030718223
980,280,보안등,역삼1동824-12,37.4973929133,127.030230066
981,280,보안등,역삼1동824-13,37.4975875272,127.030243715
982,280,보안등,역삼1동825-1,37.4976023226,127.028723845
983,280,보안등,역삼1동825-30,37.4973102824,127.029189646
984,280,보안등,역삼1동825-22,37.4972525212,127.02957863700001
985,280,보안등,역삼1동825-27,37.496823685,127.029406579
986,280,보안등,역삼1동825-26,37.4968740985,127.029578488
987,280,보안등,역삼1동 631-13,37.502088317600005,127.03263405
988,280,보안등,역삼1동 637-1,37.5014217442,127.03200949299999
989,280,보안등,역삼1동 636-9,37.5013029077,127.03165207299999
990,280,보안등,역삼1동 637-17,37.501082918099996,127.032185771
991,280,보안등,역삼1동 637-14,37.5013459363,127.032461827
992,280,보안등,역삼1동 637-18,37.500917111999996,127.032262601
993,280,보안등,역삼1동 647-1,37.5005998523,127.032646973
994,280,보안등,역삼1동 647-2,37.5006538575,127.03284603600001
995,280,보안등,역삼1동 637-34,37.5009348676,127.033217097
996,280,보안등,역삼1동 637-46,37.501219704200004,127.032792
997,280,보안등,역삼1동 637-44,37.5014143391,127.03272875299999
998,280,보안등,역삼1동 637-27,37.5016161292,127.032855504
999,280,보안등,역삼1동 637-35,37.5008087306,127.03320347
1000,280,보안등,역삼1동 636-25,37.500856104,127.031294517
1001,280,보안등,역삼1동 648-2,37.5000307309,127.031488687
1002,280,보안등,역삼1동 648,37.5000272704,127.030945855
1003,280,보안등,역삼1동 678-23,37.501960494,127.038243386
1004,280,보안등,역삼1동 668-17,37.5023610929,127.036497431
1005,280,보안등,역삼1동 698-27,37.505512193499996,127.04362865899999
1006,280,보안등,역삼1동 700-28,37.5046689494,127.043365784
1007,280,보안등,역삼1동 699-14,37.5050402496,127.04313075600001
1008,280,보안등,역삼1동 700-21,37.5047628059,127.04294964200001
1009,280,보안등,역삼1동 700-25,37.5046149752,127.043130512
1010,280,보안등,역삼1동 699-13,37.5051843955,127.043171554
1011,280,보안등,역삼1동 691-25,37.505548423,127.04311295299999
1012,280,보안등,역삼1동 691-9,37.505602587,127.042827977
1013,280,보안등,역삼1동 699-4,37.5052818963,127.04264231399999
1014,280,보안등,역삼1동 699-8,37.5051016397,127.042796023
1015,280,보안등,역삼1동 700-15,37.504766524699996,127.042632973
1016,280,보안등,역삼1동 700-13,37.5049648207,127.042424987
1017,280,보안등,역삼1동 689-18,37.505483853200005,127.042275991
1018,280,보안등,역삼1동 691-6,37.5059414091,127.042706024
1019,280,보안등,역삼1동 691-4,37.506236907600005,127.04279214799999
1020,280,보안등,역삼1동 690-45,37.5062946651,127.042534315
1021,280,보안등,역삼1동 691-2,37.5065396141,127.04287827600001
1022,280,보안등,역삼1동 691-1,37.5066909665,127.042923602
1023,280,보안등,역삼1동 690-33,37.5070802907,127.042675005
1024,280,보안등,역삼1동 685-3,37.5076571077,127.04219126
1025,280,보안등,역삼1동 685-4,37.5077003041,127.042336054
1026,280,보안등,역삼1동830-27,37.4941308608,127.03178474299999
1027,280,보안등,역삼1동830-28,37.4942606471,127.03163100799999
1028,280,보안등,역삼1동830-35,37.4945958651,127.031468312
1029,280,보안등,역삼1동830-34,37.4946318583,127.031644734
1030,280,보안등,역삼1동830-8,37.4948626052,127.031310109
1031,280,보안등,역삼1동830-6,37.4950824233,127.031414236
1032,280,보안등,역삼1동 647-11,37.5003582162,127.03324398299999
1033,280,보안등,역삼1동 647-6,37.500480850500004,127.03289572
1034,280,보안등,역삼1동 636-21,37.5006686129,127.031602045
1035,280,보안등,역삼1동 636-11,37.501079468,127.031615789
1036,280,보안등,역삼1동 636-2,37.5010975544,127.031366996
1037,280,보안등,역삼1동 636-1,37.5010543469,127.031213174
1038,280,보안등,역삼1동 685-11,37.5077974938,127.042666365
1039,280,보안등,역삼1동 685-12,37.5079272597,127.042607626
1040,280,보안등,역삼1동 685-19,37.5079739808,127.042969578
1041,280,보안등,역삼1동 685-24,37.5082514408,127.043105459
1042,280,보안등,역삼1동 684-18,37.5085615244,127.04272561299999
1043,280,보안등,역삼1동 828-1,37.4973670548,127.032600331
1044,280,보안등,역삼1동 705-22,37.5050995242,127.048283503
1045,280,보안등,역삼1동 694-35,37.507681061199996,127.045620502
1046,280,보안등,역삼1동825-25,37.496974915500004,127.029958494
1047,280,보안등,역삼1동826-26,37.4965533254,127.029637165
1048,280,보안등,역삼1동826-8,37.4959442755,127.029514795
1049,280,보안등,역삼1동826-41,37.4958540576,127.02998066299999
1050,280,보안등,역삼1동826-34,37.4959585017,127.030265675
1051,280,보안등,역삼1동831-24,37.494862854299996,127.030355698
1052,280,보안등,역삼1동831-26,37.494970882800004,127.030713081
1053,280,보안등,역삼1동831-3,37.4947872438,127.030066178
1054,280,보안등,역삼1동831-32,37.4944411342,127.030545504
1055,280,보안등,역삼1동831-30,37.494700611199995,127.030595365
1056,280,보안등,역삼1동831-34,37.4945023132,127.030889296
1057,280,보안등,역삼1동831-7,37.4942177369,127.030341867
1058,280,보안등,역삼1동831-48,37.4942789084,127.030717321
1059,280,보안등,역삼1동831-46,37.4939256889,127.030812164
1060,280,보안등,역삼1동820-1,37.4996100446,127.027548488
1061,280,보안등,역삼1동817-10,37.5000064577,127.02767529399999
1062,280,보안등,역삼1동619-26,37.5009075604,127.02725945200001
1063,280,보안등,역삼1동817,37.5005507275,127.02740860200001
1064,280,보안등,역삼1동619-18,37.5011058046,127.027160004
1065,280,보안등,역삼1동619-16,37.501462643400004,127.02698371
1066,280,보안등,역삼1동813-17,37.502093419299996,127.026667277
1067,280,보안등,역삼1동601-11,37.5040830502,127.02571798
1068,280,보안등,역삼1동 668-18,37.5024150944,127.036687454
1069,280,보안등,역삼1동 669-16,37.502587924699995,127.03720776899999
1070,280,보안등,역삼1동 669-18,37.5026995435,127.03754258200001
1071,280,보안등,역삼1동 678,37.502569673,127.037936082
1072,280,보안등,역삼1동 670-22,37.5028363488,127.038004073
1073,280,보안등,역삼1동 678-1,37.5026380824,127.038144209
1074,280,보안등,역삼1동 678-2,37.502710094,127.038356862
1075,280,보안등,역삼1동 671-19,37.503012777399995,127.038524396
1076,280,보안등,역삼1동 678-4,37.5028469095,127.03877764100001
1077,280,보안등,역삼1동 678-5,37.502915315900005,127.038990293
1078,280,보안등,역삼1동 671,37.5040689475,127.03793231700001
1079,280,보안등,역삼1동 672-31,37.5032612046,127.03928451899999
1080,280,보안등,역삼1동 696-27,37.5065019736,127.047081029
1081,280,보안등,역삼1동 677-1,37.5030809159,127.039546803
1082,280,보안등,역삼1동 677-2,37.5031385196,127.039727784
1083,280,보안등,역삼1동 673-27,37.5034448264,127.039831994
1084,280,보안등,역삼1동 677-3,37.5031997254,127.03991329200001
1085,280,보안등,역삼1동 677-5,37.5033365384,127.040325029
1086,280,보안등,역삼1동 676,37.5032099935,127.041492096
1087,280,보안등,역삼1동 674-20,37.5039489995,127.040972265
1088,280,보안등,역삼1동 677-7,37.503087908699996,127.04018465799999
1089,280,보안등,역삼1동 683-42,37.5087378373,127.043503861
1090,280,보안등,역삼1동 793-3,37.4930087227,127.036248629
1091,280,보안등,역삼1동823-33,37.4980624616,127.03321130100001
1092,280,보안등,역삼1동741,37.4977703091,127.034007299
1093,280,보안등,역삼1동741-2,37.4974495703,127.03393930200001
1094,280,보안등,역삼1동740-1,37.4982024732,127.035097653
1095,280,보안등,역삼1동736-24,37.498544873,127.035039008
1096,280,보안등,역삼1동736-22,37.4987467853,127.034745074
1097,280,보안등,역삼1동736-17,37.4991865386,127.03453267200001
1098,280,보안등,역삼1동736-16,37.4994388743,127.034347322
1099,280,보안등,역삼1동735-32,37.4990857377,127.034148125
1100,280,보안등,역삼1동735-31,37.499056986199996,127.03386765299999
1101,280,보안등,역삼1동735-29,37.4989200346,127.03386306799999
1102,280,보안등,역삼1동735-41,37.498667793,127.033722725
1103,280,보안등,역삼1동735-23,37.4984297973,127.03417496700001
1104,280,보안등,역삼1동741-11,37.4979828352,127.03439189
1105,280,보안등,역삼1동741-5,37.4974350352,127.034350928
1106,280,보안등,역삼1동741-19,37.4973196006,127.034712749
1107,280,보안등,역삼1동741-9,37.4972764949,127.034224199
1108,280,보안등,역삼1동741-20,37.4971826517,127.034699115
1109,280,보안등,역삼1동741-33,37.4968763413,127.03459041200001
1110,280,보안등,역삼1동736-28,37.4988187588,127.035106988
1111,280,보안등,역삼1동736-42,37.499125028,127.03535140299999
1112,280,보안등,역삼1동 645-7,37.501752733400004,127.03408600799999
1113,280,보안등,역삼1동 644-2,37.5012697289,127.03431197200001
1114,280,보안등,역삼1동 644-24,37.5011147493,127.034334519
1115,280,보안등,역삼1동 644-17,37.5010209668,127.03460137100001
1116,280,보안등,역삼1동 646-11,37.5007939372,127.034519841
1117,280,보안등,역삼1동 646-6,37.5006606397,127.03434335799999
1118,280,보안등,역삼1동 646-22,37.500692992800005,127.034628362
1119,280,보안등,역삼1동 646-4,37.5006606922,127.03416241299999
1120,280,보안등,역삼1동 645-29,37.501024769000004,127.033918302
1121,280,보안등,역삼1동 644-16,37.501129069,127.03466475200001
1122,280,보안등,역삼1동 644-12,37.5014569965,127.03479609
1123,280,보안등,역삼1동 645-13,37.501323968899996,127.033687731
1124,280,보안등,역삼1동 645,37.501554708600004,127.033398319
1125,280,보안등,역삼1동 638-19,37.5018394838,127.03319488
1126,280,보안등,역삼1동 638-15,37.502005265,127.033208524
1127,280,보안등,역삼1동 638-14,37.5019440334,127.03307731
1128,280,보안등,역삼1동 638-5,37.5022900018,127.03314079399999
1129,280,보안등,역삼1동 638-7,37.502372796100005,127.033489158
1130,280,보안등,역삼1동 631-16,37.5022361299,127.03246221299999
1131,280,보안등,역삼1동 631-4,37.502441554200004,127.032480396
1132,280,보안등,역삼1동 638-4,37.502419725,127.033217755
1133,280,보안등,역삼1동 629-23,37.5028341978,127.033181749
1134,280,보안등,역삼1동 697-5,37.5060700664,127.04561499799999
1135,280,보안등,역삼1동 697-4,37.506214309099995,127.045402459
1136,280,보안등,역삼1동 697-3,37.5063405278,127.04519895700001
1137,280,보안등,역삼1동 697-1,37.506549692,127.04485526100001
1138,280,보안등,역삼1동 698-24,37.5066831912,127.04445723
1139,280,보안등,역삼1동 693-34,37.507220058499996,127.04480589799999
1140,280,보안등,역삼1동 695-20,37.5071082392,127.045054652
1141,280,보안등,역삼1동 697-18,37.5057672832,127.04573243600001
1142,280,보안등,역삼1동 697-16,37.5055797371,127.046085187
1143,280,보안등,역삼1동 697-14,37.5053994032,127.046424369
1144,280,보안등,역삼1동 697-54,37.505204811,127.04636091399999
1145,280,보안등,역삼1동 697-42,37.5054716693,127.045949403
1146,280,보안등,역삼1동 704-37,37.5053529013,127.04552408299999
1147,280,보안등,역삼1동 697-35,37.5057458888,127.045135264
1148,280,보안등,역삼1동 697-36,37.505731349499996,127.04545645399999
1149,280,보안등,역삼1동 697-34,37.5059332598,127.045234903
1150,280,보안등,역삼1동741-26,37.497092721,127.034115554
1151,280,보안등,역삼1동741-32,37.4967863172,127.034328014
1152,280,보안등,역삼1동828-35,37.4967107853,127.03379874299999
1153,280,보안등,역삼1동741-40,37.49649437,127.03440025399999
1154,280,보안등,역삼1동741-17,37.4974997379,127.034929957
1155,280,보안등,역삼1동740-5,37.4979970666,127.035020658
1156,280,보안등,역삼1동741-12,37.4980620484,127.034649764
1157,280,보안등,역삼1동 697-32,37.505825427800005,127.04447481700001
1158,280,보안등,역삼1동 697-53,37.5058253595,127.04465577399999
1159,280,보안등,역삼1동 697-52,37.5057928565,127.04483218799999
1160,280,보안등,역삼1동 645-16,37.5011328935,127.03390478
1161,280,보안등,역삼1동 645-14,37.501446455199996,127.033864209
1162,280,보안등,역삼1동 645-21,37.5007797536,127.033714628
1163,280,보안등,역삼1동 645-18,37.5010753093,127.033624288
1164,280,보안등,역삼1동 637-31,37.5011691418,127.03317196399999
1165,280,보안등,역삼1동 645-11,37.5013853208,127.03339372
1166,280,보안등,역삼1동 697-20,37.5060377486,127.045307349
1167,280,보안등,역삼1동 697-23,37.5062505102,127.04498175299999
1168,280,보안등,역삼1동 697-27,37.5062542036,127.04474650899999
1169,280,보안등,역삼1동 697-25,37.5064488669,127.04462447799999
1170,280,보안등,역삼1동 698-17,37.5064093452,127.04429872799999
1171,280,보안등,역삼1동 697-26,37.506283099,127.04457914
1172,280,보안등,역삼1동 698-21,37.506135439699996,127.04429856700001
1173,280,보안등,역삼1동736-40,37.499348509899995,127.03524294299999
1174,280,보안등,역삼1동736-51,37.4994061148,127.03544200600001
1175,280,보안등,역삼1동736-9,37.499795329,127.03551004399999
1176,280,보안등,역삼1동736-38,37.4994386536,127.03509823200001
1177,280,보안등,역삼1동736-36,37.4993270279,127.03476343700001
1178,280,보안등,역삼1동824-5,37.4980884449,127.03040676200001
1179,280,보안등,역삼1동824-7,37.4978469694,127.03042928100001
1180,280,보안등,역삼1동824-9,37.4975405875,127.030582954
1181,280,보안등,역삼1동827-44,37.4969710608,127.030931023
1182,280,보안등,역삼1동824-25,37.4975836976,127.03111221399999
1183,280,보안등,역삼1동827-45,37.497032271,127.031152696
1184,280,보안등,역삼1동827-38,37.4967259562,127.03104853
1185,280,보안등,역삼1동827-57,37.4968159008,127.031636609
1186,280,보안등,역삼1동827-82,37.496437536,127.03141932700001
1187,280,보안등,역삼1동827-55,37.4966429414,127.031509881
1188,280,보안등,역삼1동827-75,37.4960806904,127.03159558799999
1189,280,보안등,역삼1동827-27,37.4958393037,127.03128337700001
1190,280,보안등,역삼1동827-76,37.4961274991,127.031758449
1191,280,보안등,역삼1동827-73,37.4959508786,127.03184431700001
1192,280,보안등,역삼1동827-72,37.49579949,127.031916627
1193,280,보안등,역삼1동827-68,37.495734516700004,127.03228751200001
1194,280,보안등,역삼1동827-71,37.4957490787,127.031749242
1195,280,보안등,역삼1동 630-5,37.502812793400004,127.032390082
1196,280,보안등,역삼1동 631-1,37.5025100741,127.032322095
1197,280,보안등,역삼1동 631-15,37.5021965241,127.03232196
1198,280,보안등,역삼1동 632-14,37.5022723095,127.031951048
1199,280,보안등,역삼1동 632-13,37.5023984674,127.031887769
1200,280,보안등,역삼1동 632-12,37.5025606691,127.031810935
1201,280,보안등,역삼1동 630-1,37.5026615047,127.032095973
1202,280,보안등,역삼1동 630,37.5028309158,127.03201461799999
1203,280,보안등,역삼1동 625-10,37.5031444473,127.032082609
1204,280,보안등,역삼1동 625-11,37.5031948581,127.03225001
1205,280,보안등,역삼1동 625-15,37.5032488701,127.032426461
1206,280,보안등,역삼1동 624-29,37.5031986888,127.031408589
1207,280,보안등,역삼1동 624-28,37.5033861015,127.031395096
1208,280,보안등,역삼1동 633-28,37.5022724851,127.031295108
1209,280,보안등,역삼1동 633-16,37.501894003800004,127.031516611
1210,280,보안등,역삼1동 633-15,37.5018291663,127.03138539700001
1211,280,보안등,역삼1동 633-14,37.501767947,127.0311999
1212,280,보안등,역삼1동 636-33,37.5012814349,127.03108208200001
1213,280,보안등,역삼1동 636,37.5013138186,127.03128113700001
1214,280,보안등,역삼1동 633-7,37.5027410986,127.030951499
1215,280,보안등,역삼1동 637-7,37.5017316163,127.03228104700001
1216,280,보안등,역삼1동 697-50,37.5057639589,127.04500408
1217,280,보안등,역삼1동 704-46,37.5050753481,127.04563701200001
1218,280,보안등,역삼1동 704-62,37.5048230002,127.045808765
1219,280,보안등,역삼1동 704-21,37.5052414654,127.04476852399999
1220,280,보안등,역삼1동 704-28,37.5048954434,127.044863319
1221,280,보안등,역삼1동 703-6,37.5045244275,127.044338329
1222,280,보안등,역삼1동 704-16,37.504956835,127.044537636
1223,280,보안등,역삼1동 704-15,37.505111792600005,127.04457844299999
1224,280,보안등,역삼1동 704-13,37.5054253081,127.044669108
1225,280,보안등,역삼1동 704-11,37.5056199782,127.044528982
1226,280,보안등,역삼1동 698-31,37.5055768895,127.044103708
1227,280,보안등,역삼1동 698-29,37.5053570679,127.044040244
1228,280,보안등,역삼1동 704-5,37.5048632732,127.044157575
1229,280,보안등,역삼1동 703-1,37.5044236316,127.044026124
1230,280,보안등,역삼1동 700-34,37.504600306,127.04381813
1231,280,보안등,역삼1동 700-30,37.5047625573,127.04362822200001
1232,280,보안등,역삼1동 699-25,37.5050652196,127.043831974
1233,280,보안등,역삼1동 698-28,37.505472468899995,127.043845783
1234,280,보안등,역삼1동830-11,37.4950318469,127.03186202
1235,280,보안등,역삼1동830-12,37.494891296,127.03183934399999
1236,280,보안등,역삼1동830-65,37.495183115500005,127.032232995
1237,280,보안등,역삼1동830-60,37.494750577800005,127.03243183299999
1238,280,보안등,역삼1동 629-22,37.5028810042,127.033344625
1239,280,보안등,역삼1동 630-11,37.502845102100004,127.03285151899999
1240,280,보안등,역삼1동 631-18,37.502531571,127.032783526
1241,280,보안등,역삼1동740-12,37.4977483041,127.03530551899999
1242,280,보안등,역삼1동744,37.4973516193,127.036105979
1243,280,보안등,역삼1동743-6,37.4973156809,127.03577122799999
1244,280,보안등,역삼1동743,37.4972329338,127.035287183
1245,280,보안등,역삼1동741-22,37.4973267206,127.03501129799999
1246,280,보안등,역삼1동743-1,37.497045550100005,127.03520115
1247,280,보안등,역삼1동740-23,37.4980114384,127.035169939
1248,280,보안등,역삼1동742-2,37.4966779866,127.035042659
1249,280,보안등,역삼1동742-1,37.4966382939,127.03520548200001
1250,280,보안등,역삼1동 625-5,37.503479622600004,127.03207822799999
1251,280,보안등,역삼1동 625-12,37.5035516389,127.032313497
1252,280,보안등,역삼1동 626-21,37.503706482199995,127.03278404
1253,280,보안등,역삼1동 662-3,37.5064685722,127.03991503200001
1254,280,보안등,역삼1동 661-33,37.506328161300004,127.03948065600001
1255,280,보안등,역삼1동 663-16,37.506007321700004,127.03972478
1256,280,보안등,역삼1동 661-27,37.506245359299996,127.039209175
1257,280,보안등,역삼1동 663-9,37.5059426756,127.039046155
1258,280,보안등,역삼1동 663-18,37.506064915799996,127.03993291299999
1259,280,보안등,역삼1동738-6,37.4990020435,127.03681696700001
1260,280,보안등,역삼1동739-1,37.4990201786,127.03644604600001
1261,280,보안등,역삼1동739-2,37.4988796579,127.03632836700001
1262,280,보안등,역삼1동739-20,37.4976469948,127.03660822299999
1263,280,보안등,역삼1동738,37.498573267,127.036486541
1264,280,보안등,역삼1동739-6,37.4985986036,127.03613372
1265,280,보안등,역삼1동739,37.4991139417,127.036256104
1266,280,보안등,역삼1동736-55,37.4996366536,127.035835665
1267,280,보안등,역삼1동739-3,37.4989806289,127.03613842799999
1268,280,보안등,역삼1동736-46,37.499020391500004,127.035749423
1269,280,보안등,역삼1동739-8,37.498530251,127.035726572
1270,280,보안등,역삼1동739-12,37.4981914329,127.03585759200001
1271,280,보안등,역삼1동740-4,37.4981086673,127.035436869
1272,280,보안등,역삼1동740-17,37.4976724889,127.03573973399999
1273,280,보안등,역삼1동740-11,37.4977698658,127.03551360799999
1274,280,보안등,역삼1동742-3,37.4965554618,127.03500189100001
1275,280,보안등,역삼1동742-8,37.4963464081,127.03506964399999
1276,280,보안등,역삼1동 610-5,37.5052995731,127.032373061
1277,280,보안등,역삼1동 609-7,37.5049823982,127.03244983
1278,280,보안등,역삼1동 626-10,37.5043950379,127.032101239
1279,280,보안등,역삼1동 626-15,37.504171486,127.032476622
1280,280,보안등,역삼1동 626-16,37.5040993694,127.03260778200001
1281,280,보안등,역삼1동 626-6,37.5041641502,127.03293805
1282,280,보안등,역삼1동 626-28,37.5040090834,127.033272745
1283,280,보안등,역삼1동 608-26,37.504182042,127.033394965
1284,280,보안등,역삼1동 608-33,37.5043621169,127.03383838299999
1285,280,보안등,역삼1동 608-8,37.5044521876,127.033942472
1286,280,보안등,역삼1동 608-7,37.504488288699996,127.033729867
1287,280,보안등,역삼1동 608-5,37.5046505558,127.03342684100001
1288,280,보안등,역삼1동 608-1,37.5046578872,127.03298803
1289,280,보안등,역삼1동 608-29,37.5045497146,127.03317346
1290,280,보안등,역삼1동 626-27,37.5038613465,127.033173156
1291,280,보안등,역삼1동 626-22,37.5037676964,127.03297859
1292,280,보안등,역삼1동 626-17,37.503926386399996,127.032571516
1293,280,보안등,역삼1동 625-1,37.5039481589,127.032028667
1294,280,보안등,역삼1동 626-11,37.5042076325,127.032087588
1295,280,보안등,역삼1동 625-20,37.5034075997,127.031865579
1296,280,보안등,역삼1동 625-2,37.5038255717,127.032214091
1297,280,보안등,역삼1동 625-3,37.5036164517,127.032530667
1298,280,보안등,역삼1동 624-31,37.5033896549,127.031585097
1299,280,보안등,역삼1동 625-9,37.5030868344,127.031892586
1300,280,보안등,역삼1동 669-2,37.5037233121,127.036823809
1301,280,보안등,역삼1동 669-3,37.5035971798,127.036796604
1302,280,보안등,역삼1동 670,37.5038456998,127.037298869
1303,280,보안등,역삼1동 666-12,37.5042892613,127.036444084
1304,280,보안등,역삼1동 667-14,37.5039145154,127.036208663
1305,280,보안등,역삼1동 669-10,37.5037196444,127.03702737799999
1306,280,보안등,역삼1동 668-5,37.5035108442,127.036276325
1307,280,보안등,역삼1동 668-7,37.5031539931,127.036448056
1308,280,보안등,역삼1동 668-10,37.5032080003,127.036619985
1309,280,보안등,역삼1동 668-12,37.502998943200005,127.03669678700001
