,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
686,20101018,헌릉로 시점에서 622번 기초구간에서 분기된 도로,16,Heolleung-ro 622-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,세곡동 122-6,0,691,세곡동 151-10,헌릉로622길,4166836,6.0,245.0,4,11680,3,"[(127.10701251529532, 37.46484150035505), (127.1068250155938, 37.46361921254433), (127.10677479920668, 37.463291850446005), (127.10672154888204, 37.4629447139691), (127.1066758621558, 37.462646891683626)]"
687,20101018,언주로 시점에서 71번째 분기된 도로,16,Eonju-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 773-3,1,692,역삼동 775-16,언주로71길,4166613,4.0,88.0,4,11680,3,"[(127.04296283769906, 37.49684529082196), (127.043308787107, 37.49609983534205)]"
688,20101018,언주로 시점에서 71번째 분기된 도로,16,Eonju-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 773-3,1,693,역삼동 775-16,언주로71길,4166613,6.0,95.0,4,11680,3,"[(127.04330662828347, 37.4970149990514), (127.0436751917324, 37.49620930271729)]"
689,20101018,선릉로 시점에서 76번째 분기된 도로,16,Seolleung-ro 76-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 898-12,1,694,대치동 901-9,선릉로76길,4166492,4.0,127.0,4,11680,3,"[(127.05109165921267, 37.50140888101117), (127.05057306711315, 37.50247631206198)]"
690,20101018,선릉로 시점에서 76번째 분기된 도로,16,Seolleung-ro 76-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 898-12,1,695,대치동 901-9,선릉로76길,4166492,6.0,127.0,4,11680,3,"[(127.05149412381832, 37.50154012206329), (127.0512908341683, 37.50197021839137), (127.0511609041913, 37.502245095582154), (127.05098778697504, 37.502611342927004)]"
691,20101018,역삼로 시점에서 63번째 분기된 도로,15,Yeoksam-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,대치동 907-18,1,696,역삼동 900,역삼로63길,4166652,4.0,80.0,4,11680,3,"[(127.0520016677807, 37.502501713013224), (127.0511609041913, 37.502245095582154)]"
692,20101018,삼성로 시점에서 75번째 분기된 도로,16,Samseong-ro 75-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 903-27,1,697,대치동 901-9,삼성로75길,4166426,4.0,127.0,4,11680,3,"[(127.05487603448309, 37.50264089732638), (127.05432865649014, 37.50370330302493)]"
693,20101018,삼성로 시점에서 75번째 분기된 도로,16,Samseong-ro 75-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 903-27,1,698,대치동 901-9,삼성로75길,4166426,4.0,128.0,4,11680,3,"[(127.055643004788, 37.50288935007386), (127.05509084210006, 37.50395379770391)]"
694,20101018,삼성로 시점에서 75번째 분기된 도로,16,Samseong-ro 75-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 903-27,1,699,대치동 901-9,삼성로75길,4166426,4.0,128.0,4,11680,3,"[(127.05605072214819, 37.503021456136615), (127.05550421013128, 37.50408926378739)]"
695,20101018,테헤란로 시점에서 64번째 분기된 도로,17,Teheran-ro 64-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 890,1,700,대치동 900,테헤란로64길,4166751,4.0,123.0,4,11680,3,"[(127.05133442016513, 37.50392845660475), (127.05003215024789, 37.50353157733126)]"
696,20101018,테헤란로 시점에서 78번째 분기된 도로,17,Teheran-ro 78-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 891-13,1,701,대치동 894-5,테헤란로78길,4166757,4.0,126.0,4,11680,3,"[(127.05552906573445, 37.50538864462689), (127.0542119769534, 37.50495823812454)]"
697,20101018,선릉로 시점에서 86번째 분기된 도로,16,Seolleung-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 889-45,1,702,대치동 891-27,선릉로86길,4166495,4.0,77.0,4,11680,3,"[(127.05108426255957, 37.50339264814725), (127.05111521633741, 37.503341359349996), (127.0514162634003, 37.50275085349421)]"
698,20101018,선릉로 시점에서 72번째 분기된 도로,16,Seolleung-ro 72-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 908-22,1,703,대치동 911-2,선릉로72길,4166491,4.0,319.0,4,11680,3,"[(127.0533328484678, 37.50062423076244), (127.05389750694292, 37.49950986987402), (127.0539016742415, 37.49950178606746)]"
699,20101018,도산대로 시점에서 99번째 분기된 도로,15,Dosan-daero 99-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,청담동 126-18,0,704,청담동 114-9,도산대로99길,4166312,6.0,457.0,4,11680,3,"[(127.05189476337691, 37.52557647785872), (127.05178167114325, 37.52608400230226), (127.05149678915915, 37.526249212445805), (127.05109413880189, 37.52634559935963), (127.05101209971176, 37.52636523940975), (127.05034462137662, 37.52652502931756), (127.04953804683366, 37.52671809175428), (127.04919469601928, 37.52680028442746), (127.04879881515555, 37.52689504799584), (127.0481486675227, 37.52705064693814), (127.0475045913949, 37.52720484339296)]"
700,20101018,선릉로 시점에서 86번째 분기된 도로,16,Seolleung-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 889-45,1,705,대치동 891-27,선릉로86길,4166495,4.0,382.0,4,11680,3,"[(127.05296699390368, 37.504005567066386), (127.05329904261968, 37.50337063277815), (127.05330100781867, 37.503366820694545)]"
701,20101018,선릉로 시점에서 86번째 분기된 도로,16,Seolleung-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 889-45,1,706,대치동 891-27,선릉로86길,4166495,4.0,76.0,4,11680,3,"[(127.05332630918845, 37.50412303532807), (127.05365421215774, 37.50348237152487)]"
702,20101018,선릉로 시점에서 82번째 분기된 도로,16,Seolleung-ro 82-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 897-3,1,707,대치동 895-9,선릉로82길,4166493,6.0,321.0,4,11680,3,"[(127.05333873312361, 37.50337916584668), (127.05384150577606, 37.50231369401314), (127.05384509722083, 37.50230669166547)]"
703,20101018,선릉로 시점에서 76번째 분기된 도로,16,Seolleung-ro 76-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,대치동 898-12,2,708,대치동 901-9,선릉로76길,4166492,4.0,27.0,4,11680,3,"[(127.0512908341683, 37.50197021839137), (127.05157559889729, 37.50205479191806)]"
